股票代码,????????,交易日期,????????,????????,????????,开盘价,最高价,最低价,收盘价,????????,????????,涨跌幅,??????,??????,??????,????????,??????,????????,????????,??????TTM,??????TTM,??????TTM,??????,MA_5,MA_10,MA_20,MA_30,MA_60,MA????????,MACD_DIF,MACD_DEA,MACD_MACD,MACD_????????,KDJ_K,KDJ_D,KDJ_J,KDJ_????????,??????????,??????????,??????????,psy,psyma,rsi1,rsi2,rsi3,????,????
sh600000,????????,3/14/2013,????????,??????????????????????????????????????????????????????????????????,????,10.4,10.56,10.27,10.45,76.571048,7.783286,0.019512,163419368,1707645843,0.010951,1.55943E+11,1.94929E+11,0,0,5.701861,2.358739,2.10551,1.098181,7.771369,7.944911,7.956085,8.163642,7.676792,1????5????????????1????60????????????,-0.042324,0.020145,-0.124938,,26.700987,35.023606,10.055748,,7.992581,8.759023,7.226139,50,55.555556,43.994045,45.818562,50.60041,0.028293,1.36499
sh600000,????????,3/13/2013,????????,??????????????????????????????????????????????????????????????????,????,10.29,10.42,10.11,10.25,75.105588,7.634325,-0.003887,105764431,1083876595,0.007087,1.52958E+11,1.91198E+11,0,0,5.707082,2.400066,1.007661,1.126721,7.817548,7.990344,7.992581,8.167615,7.650475,1????60????????????,-0.034563,0.035762,-0.140651,,25.884813,39.184915,-0.715391,,8.057753,8.901835,7.213671,50,56.944444,33.948611,41.661631,48.607063,0.030126,0.843758
sh600000,????????,3/12/2013,????????,??????????????????????????????????????????????????????????????????,????,10.46,10.65,10.18,10.29,75.398663,7.664115,-0.017192,132298619,1371021517,0.008866,1.53555E+11,1.91944E+11,0,0,5.729352,2.409431,1.011593,1.131118,7.945655,8.000771,8.057753,8.176305,7.625772,5????10????????????,-0.008988,0.053344,-0.124662,,32.993887,45.834966,7.311727,,8.116593,9.023664,7.209523,58.333333,56.944444,34.994677,42.255958,48.985899,0.04489,0.910379
sh600000,????????,3/11/2013,????????,??????????????????????????????????????????????????????????????????,????,10.67,10.67,10.41,10.47,76.717592,7.798182,-0.022409,94081221,990803399,0.006305,1.56241E+11,1.95302E+11,0,0,5.829574,2.451579,1.029288,1.150904,8.061846,8.003751,8.116593,8.181023,7.59598,,0.020754,0.068926,-0.096345,,44.623573,52.255506,29.359707,????,8.176179,9.18858,7.163778,58.333333,54.166667,39.566947,44.898203,50.689752,0.024276,0.568177
sh600000,????????,3/8/2013,????????,??????????????????????????????????????????????????????????????????,????,10.81,10.88,10.6,10.71,78.476164,7.976937,-0.004647,103046487,1106726782,0.006905,1.59823E+11,1.99779E+11,0,0,5.963203,2.507775,1.052882,1.177286,8.049929,7.992579,8.176179,8.179286,7.563829,1????10????????????20????30????????????,0.044762,0.080969,-0.072414,,57.319975,56.071473,59.81698,,8.222358,9.331131,7.113585,58.333333,51.388889,46.286527,48.61349,53.047408,0.026022,0.517903
sh600000,????????,3/7/2013,????????,??????????????????????????????????????????????????????????????????,????,11.02,11.1,10.51,10.76,78.842545,8.014179,-0.031503,191555154,2072717387,0.012836,1.60569E+11,2.00711E+11,0,0,5.991043,2.519484,1.057798,1.182782,8.118452,7.950125,8.222358,8.165632,7.523113,1????5????????????1????20????????????1????30????????????5????30????????????,0.056554,0.090021,-0.066934,,61.842032,55.447221,74.631653,,8.249172,9.404111,7.094232,58.333333,48.611111,47.692749,49.394079,53.544648,0.053105,0.858988
sh600000,????????,3/6/2013,????????,??????????????????????????????????????????????????????????????????,????,11.16,11.31,10.96,11.11,81.407114,8.274862,0.003613,205631621,2289024741,0.01378,1.65792E+11,2.0724E+11,0,0,6.185918,2.601437,1.092206,1.221255,8.16314,7.909905,8.249172,8.147509,7.480783,1????20????????????5????30????????????,0.066991,0.098388,-0.062795,,66.469944,52.249816,94.9102,,8.254013,9.442935,7.065091,58.333333,44.444444,57.964973,55.067626,57.137335,0.031617,0.895523
sh600000,????????,3/5/2013,????????,??????????????????????????????????????????????????????????????????,????,10.36,11.22,10.36,11.07,81.114049,8.245072,0.065448,233607734,2525017018,0.015654,1.65195E+11,2.06494E+11,0,0,6.163649,2.592071,1.088274,1.216859,8.055887,7.887562,8.254013,8.122931,7.435474,1????5????????????1????10????????????1????30????????????,0.052794,0.106237,-0.106886,,57.834997,45.139752,83.225489,,8.262579,9.496422,7.028736,50,40.277778,57.084751,54.520412,56.820048,0.082772,1.060607
sh600000,????????,3/4/2013,????????,??????????????????????????????????????????????????????????????????,????,10.86,10.9,10.27,10.39,76.131401,7.738597,-0.06983,261002023,2758781288,0.01749,1.55048E+11,1.9381E+11,0,0,5.785031,2.432846,1.021424,1.14211,7.945655,7.889796,8.262579,8.10456,7.390041,5????10????????????1????5????????????1????10????????????1????20????????????1????30????????????,0.03694,0.119598,-0.165316,,45.912802,38.792129,60.154147,,8.292,9.545391,7.038609,41.666667,37.5,38.98145,43.865932,50.897803,0.056401,1.179641
sh600000,????????,3/1/2013,????????,??????????????????????????????????????????????????????????????????,????,11.07,11.31,10.8,11.17,81.84676,8.319551,0.009946,223208905,2475460511,0.014958,1.66687E+11,2.08359E+11,0,0,6.219326,2.615486,1.098104,1.227851,7.935228,7.954596,8.292,8.103567,7.353421,1????20????????????,0.067736,0.140262,-0.145054,,53.983706,35.231793,91.487533,,8.273008,9.538804,7.007213,41.666667,36.111111,65.320256,58.202804,59.933798,0.046112,1.160672
sh600000,????????,2/28/2013,????????,??????????????????????????????????????????????????????????????????,????,10.55,11.07,10.39,11.06,81.040729,8.23762,0.064485,224658466,2416913062,0.015055,1.65046E+11,2.06307E+11,0,0,6.158078,2.589728,1.08729,1.215759,7.781797,7.967259,8.273008,8.070051,7.307367,1????10????????????1????30????????????,0.046905,0.158394,-0.222979,,36.319071,25.855836,57.24554,????,8.256251,9.534781,6.977721,41.666667,34.722222,62.328861,56.358882,58.948818,0.065448,1.274198
sh600000,????????,2/27/2013,????????,??????????????????????????????????????????????????????????????????,????,10.36,10.7,10.31,10.39,76.131396,7.738596,0.005808,158815735,1662077351,0.010643,1.55048E+11,1.9381E+11,0,0,5.78503,2.432846,1.021424,1.14211,7.656671,7.994818,8.256251,8.044728,7.262802,1????5????????????10????30????????????,0.027977,0.186267,-0.31658,,19.145273,20.624219,16.18738,,8.264072,9.5377,6.990445,33.333333,34.722222,32.991944,42.096919,52.071291,0.037754,0.8379
sh600000,????????,2/26/2013,????????,??????????????????????????????????????????????????????????????????,????,10.2,10.76,10.15,10.33,75.691778,7.69391,0.000969,238592674,2515148260,0.015988,1.54152E+11,1.9269E+11,0,0,5.751625,2.418798,1.015525,1.135515,7.719236,8.114734,8.264072,8.038522,7.227051,,0.054221,0.225839,-0.343237,,15.717909,21.363692,4.426343,,8.26966,9.531863,7.007456,33.333333,37.5,28.857608,40.500825,51.372156,0.059109,1.13248
sh600000,????????,2/25/2013,????????,??????????????????????????????????????????????????????????????????,????,10.21,10.4,10.2,10.32,75.618504,7.686462,0.017751,116274545,1198145581,0.007792,1.54003E+11,1.92504E+11,0,0,5.746057,2.416456,1.014542,1.134416,7.833938,8.229436,8.26966,8.033309,7.191176,10????20????????????,0.091478,0.268744,-0.354531,,15.408547,24.186584,-2.147526,,8.27264,9.52166,7.02362,33.333333,41.666667,28.242657,40.249179,51.258588,0.019724,0.625549
sh600000,????????,2/22/2013,????????,??????????????????????????????????????????????????????????????????,????,10.19,10.34,10.08,10.14,74.299611,7.552399,-0.007828,143226433,1463429410,0.009598,1.51317E+11,1.89146E+11,0,0,5.645838,2.37431,0.996847,1.11463,7.973964,8.35978,8.27264,8.03331,7.155798,5????30????????????,0.138461,0.31306,-0.349199,,15.307942,28.575602,-11.227376,,8.273386,9.487077,7.059694,33.333333,47.222222,17.553021,35.766825,49.212607,0.02544,0.768252
sh600000,????????,2/21/2013,????????,??????????????????????????????????????????????????????????????????,????,10.65,10.68,10,10.22,74.885817,7.611986,-0.054579,290791316,2996527715,0.019486,1.52511E+11,1.90638E+11,0,0,5.690382,2.393043,1.004712,1.123424,8.15272,8.494591,8.273386,8.030331,7.121164,1????30????????????5????20????????????,0.210063,0.35671,-0.293293,,19.547279,35.209432,-11.777025,,8.266311,9.447914,7.084708,33.333333,54.166667,18.578101,36.894479,50.108534,0.062905,1.476343
sh600000,????????,2/20/2013,????????,??????????????????????????????????????????????????????????????????,????,11.1,11.12,10.58,10.81,79.208963,8.051424,-0.026126,264523040,2849978249,0.017726,1.61315E+11,2.01644E+11,0,0,6.018887,2.531193,1.062714,1.188279,8.332966,8.588438,8.266311,8.022884,7.085786,1????20????????????,0.292332,0.393371,-0.20208,,24.475104,43.040508,-12.655703,,8.240616,9.4277,7.053531,41.666667,62.5,28.978498,46.887999,57.507812,0.048649,1.310508
sh600000,????????,2/19/2013,????????,??????????????????????????????????????????????????????????????????,????,11.23,11.31,11.07,11.1,81.333893,8.267419,-0.01421,114565262,1279590709,0.007677,1.65643E+11,2.07054E+11,0,0,6.180355,2.599097,1.091223,1.220157,8.510232,8.620465,8.240616,7.992595,7.042959,,0.348341,0.418631,-0.140581,,29.907923,52.323209,-14.922651,,8.211941,9.42285,7.001032,50,69.444444,37.600435,53.405807,61.806895,0.021314,0.652077
sh600000,????????,2/18/2013,????????,??????????????????????????????????????????????????????????????????,????,11.42,11.5,11.19,11.26,82.506307,8.386593,-0.007055,119051849,1348960810,0.007978,1.6803E+11,2.10038E+11,0,0,6.269443,2.636562,1.106953,1.237745,8.624935,8.635362,8.211941,7.950141,6.997277,5????10????????????,0.39277,0.436204,-0.086867,,43.208991,63.530853,2.565269,,8.178053,9.418447,6.937658,58.333333,76.388889,43.559328,57.444457,64.350527,0.027337,0.632687
sh600000,????????,2/8/2013,????????,??????????????????????????????????????????????????????????????????,????,11.4,11.45,11.06,11.34,83.092525,8.44618,-0.007874,195904902,2214211012,0.013128,1.69224E+11,2.1153E+11,0,0,6.313989,2.655295,1.114818,1.24654,8.745595,8.629404,8.178053,7.905453,6.950602,,0.431632,0.447062,-0.030862,????,56.549024,73.691783,22.263506,,8.121447,9.36349,6.879405,66.666667,80.555556,46.639107,59.507009,65.645062,0.034121,0.895908
sh600000,????????,2/7/2013,????????,??????????????????????????????????????????????????????????????????,????,12,12.02,11.17,11.43,83.751988,8.513213,-0.0475,315193605,3634915098,0.021122,1.70567E+11,2.13209E+11,0,0,6.364099,2.676369,1.123666,1.256433,8.836462,8.578758,8.121447,7.85853,6.90281,1????5????????????1????10????????????,0.468887,0.45092,0.035934,,73.253288,82.263163,55.233539,,8.069683,9.321529,6.817838,75,81.944444,49.949828,61.794994,67.100301,0.070833,1.406381
sh600000,????????,2/6/2013,????????,??????????????????????????????????????????????????????????????????,????,11.85,12.05,11.72,12,87.928597,8.937757,0.010952,133748186,1595335908,0.008963,1.79073E+11,2.23842E+11,0,0,6.681469,2.809836,1.179702,1.319089,8.843909,8.517684,8.069683,7.800435,6.855638,,0.502793,0.446428,0.11273,,85.805858,86.7681,83.881375,,8.000416,9.226951,6.773882,83.333333,80.555556,79.874843,79.552583,77.532223,0.027801,0.677867
sh600000,????????,2/5/2013,????????,??????????????????????????????????????????????????????????????????,????,11.91,12,11.65,11.87,86.976035,8.840931,-0.01657,176944688,2098278652,0.011857,1.77133E+11,2.21417E+11,0,0,6.609087,2.779396,1.166922,1.304799,8.730698,8.413411,8.000416,7.72521,6.80015,,0.49553,0.432337,0.126387,,86.467408,87.249221,84.903782,????,7.935246,9.146157,6.724335,83.333333,79.166667,77.288848,78.245637,76.741909,0.028998,0.863178
sh600000,????????,2/4/2013,????????,??????????????????????????????????????????????????????????????????,????,11.98,12.27,11.83,12.07,88.441511,8.989894,0.010042,271540507,3269293147,0.018196,1.80118E+11,2.25147E+11,0,0,6.720444,2.826227,1.186583,1.326784,8.645789,8.309883,7.935246,7.655446,6.746399,,0.488911,0.416539,0.144745,,91.195365,87.640128,98.305841,,7.870075,9.063597,6.676553,91.666667,76.388889,92.532414,85.997424,80.939524,0.03682,1.306634
sh600000,????????,2/1/2013,????????,??????????????????????????????????????????????????????????????????,????,11.41,11.97,11.31,11.95,87.562211,8.900515,0.040941,223157195,2595572299,0.014954,1.78327E+11,2.22909E+11,0,0,6.653629,2.798128,1.174786,1.313593,8.513213,8.1855,7.870075,7.580469,6.692028,,0.458184,0.398446,0.119477,,92.056206,85.862509,104.4436,,7.798201,8.958329,6.638074,83.333333,70.833333,91.715423,85.190462,80.320571,0.057491,1.082623
sh600000,????????,1/31/2013,????????,??????????????????????????????????????????????????????????????????,????,11.24,11.5,11.12,11.48,84.118323,8.550451,0.021352,181147190,2051351346,0.012139,1.71313E+11,2.14142E+11,0,0,6.391936,2.688076,1.128581,1.261928,8.321054,8.05218,7.798201,7.510705,6.639022,,0.421401,0.383511,0.075779,,88.665704,82.765661,100.465792,,7.740107,8.912184,6.56803,75,66.666667,87.114105,81.326933,77.588993,0.033808,1.009523
sh600000,????????,1/30/2013,????????,??????????????????????????????????????????????????????????????????,????,11.29,11.36,11.09,11.24,82.359777,8.371698,-0.00531,172171454,1933404997,0.011537,1.67732E+11,2.09665E+11,0,0,6.258309,2.63188,1.104987,1.235547,8.191458,7.944184,7.740107,7.450873,6.592471,,0.403966,0.374039,0.059854,,83.688212,79.815639,91.433359,,7.67866,8.857269,6.500051,66.666667,62.5,83.126157,78.729553,75.955819,0.023894,0.830739
sh600000,????????,1/29/2013,????????,??????????????????????????????????????????????????????????????????,????,11.21,11.47,11.11,11.3,82.799442,8.416389,0.010733,191067344,2155684299,0.012804,1.68627E+11,2.10784E+11,0,0,6.291718,2.64593,1.110886,1.242143,8.096124,7.860766,7.67866,7.392778,6.548279,,0.394036,0.366557,0.054959,,83.198985,77.879352,93.83825,,7.607531,8.772505,6.442557,75,59.722222,88.855518,81.321985,77.305611,0.0322,0.936557
sh600000,????????,1/28/2013,????????,??????????????????????????????????????????????????????????????????,????,10.66,11.21,10.65,11.18,81.920193,8.327015,0.04878,263089195,2903989341,0.01763,1.66837E+11,2.08546E+11,0,0,6.224906,2.617832,1.09909,1.228952,7.973976,7.78852,7.607531,7.318048,6.502845,,0.371081,0.359687,0.022789,????,80.144389,75.219536,89.994095,????,7.543478,8.711774,6.375181,66.666667,55.555556,87.409325,80.122094,76.505446,0.052533,1.228003
sh600000,????????,1/25/2013,????????,??????????????????????????????????????????????????????????????????,????,10.6,10.68,10.53,10.66,78.109987,7.939716,0.004713,89716806,951423104,0.006012,1.59077E+11,1.98846E+11,0,0,5.935378,2.496074,1.04797,1.171792,7.857787,7.726701,7.543478,7.249029,6.457288,,0.345485,0.356838,-0.022708,,71.344403,72.757109,68.51899,,7.498417,8.709177,6.287656,58.333333,52.777778,76.305668,73.311542,72.475126,0.014138,0.454828
sh600000,????????,1/24/2013,????????,??????????????????????????????????????????????????????????????????,????,10.6,11.04,10.53,10.61,77.743582,7.902472,0.000943,320210498,3446063883,0.021458,1.58331E+11,1.97913E+11,0,0,5.907536,2.484365,1.043054,1.166296,7.783307,7.664137,7.498417,7.189941,6.417812,,0.347223,0.359677,-0.024908,,73.395914,73.463462,73.260819,????,7.441811,8.67067,6.212953,58.333333,51.388889,74.503792,72.480393,72.032997,0.048113,1.559828
sh600000,????????,1/23/2013,????????,??????????????????????????????????????????????????????????????????,????,10.44,10.62,10.37,10.6,77.670339,7.895027,0.01145,155968498,1637582752,0.010452,1.58181E+11,1.97727E+11,0,0,5.90197,2.482025,1.042071,1.165197,7.69691,7.621683,7.441811,7.133335,6.378834,,0.348183,0.36279,-0.029215,,76.760538,73.497236,83.287143,,7.381109,8.621587,6.140632,50,50,74.176664,72.32245,71.946674,0.023855,0.947687
sh600000,????????,1/22/2013,????????,??????????????????????????????????????????????????????????????????,????,10.38,10.76,10.25,10.48,76.791081,7.805652,0.007692,242222065,2546398122,0.016232,1.56391E+11,1.95488E+11,0,0,5.835158,2.453927,1.030274,1.152006,7.625409,7.587422,7.381109,7.07524,6.339855,,0.345102,0.366442,-0.04268,,73.061599,71.865585,75.453628,,7.328228,8.594774,6.061682,50,51.388889,70.37406,70.456592,70.913828,0.049038,1.470484
sh600000,????????,1/21/2013,????????,??????????????????????????????????????????????????????????????????,????,10.2,10.44,10.05,10.4,76.204913,7.746069,0.023622,178154882,1826584603,0.011938,1.55197E+11,1.93996E+11,0,0,5.790616,2.435196,1.02241,1.143213,7.603064,7.560609,7.328228,7.010937,6.303235,1????5????????????,0.34525,0.371777,-0.053054,,73.453785,71.267578,77.8262,????,7.277953,8.576508,5.979398,50,54.166667,67.734497,69.187188,70.213183,0.038386,1.245089
sh600000,????????,1/18/2013,????????,??????????????????????????????????????????????????????????????????,????,10.08,10.25,9.97,10.16,74.446341,7.567314,0.012961,129872645,1315677034,0.008703,1.51615E+11,1.89519E+11,0,0,5.656987,2.378999,0.998816,1.116831,7.595615,7.55465,7.277953,6.948372,6.268352,1????10????????????,0.346484,0.378409,-0.06385,,63.079229,70.174474,48.888738,,7.239968,8.59208,5.887856,50,56.944444,58.487648,65.058307,67.996722,0.027916,0.847832
sh600000,????????,1/17/2013,????????,??????????????????????????????????????????????????????????????????,????,10.05,10.17,9.88,10.03,73.493788,7.470489,-0.008893,116672023,1163327254,0.007818,1.49675E+11,1.87094E+11,0,0,5.584605,2.348559,0.986036,1.102541,7.544968,7.544223,7.239968,6.880594,6.236201,1????10????????????,0.361219,0.38639,-0.050342,,63.558237,73.722097,43.230518,,7.204217,8.611876,5.796558,50,59.722222,52.319677,62.567805,66.710891,0.028656,0.722351
sh600000,????????,1/16/2013,????????,??????????????????????????????????????????????????????????????????,????,10.28,10.32,9.98,10.12,74.153233,7.53752,-0.020329,156691872,1588121377,0.0105,1.51019E+11,1.88773E+11,0,0,5.634715,2.369632,0.994883,1.112434,7.546456,7.536029,7.204217,6.814057,6.206657,1????5????????????,0.384631,0.392683,-0.016104,????,74.125234,78.804026,64.76765,????,7.158783,8.608295,5.709271,50,63.888889,57.224891,65.53193,68.537837,0.032914,0.964685
sh600000,????????,1/15/2013,????????,??????????????????????????????????????????????????????????????????,????,10.35,10.41,10.22,10.33,75.691975,7.69393,-0.001932,134039003,1383536241,0.008982,1.54152E+11,1.9269E+11,0,0,5.75164,2.418804,1.015528,1.135518,7.549435,7.496554,7.158783,6.748017,6.175126,,0.402094,0.394696,0.014796,,83.157548,81.143422,87.185801,????,7.082812,8.526218,5.639407,58.333333,66.666667,69.983195,72.92114,73.008878,0.018357,0.806148
sh600000,????????,1/14/2013,????????,??????????????????????????????????????????????????????????????????,????,9.75,10.36,9.75,10.35,75.838495,7.708823,0.053971,228634872,2326609986,0.015321,1.54451E+11,1.93063E+11,0,0,5.762773,2.423486,1.017494,1.137716,7.518153,7.426542,7.082812,6.675521,6.141485,1????5????????????1????10????????????,0.402609,0.392847,0.019524,,79.864528,80.136359,79.320865,,7.010193,8.448115,5.572271,66.666667,69.444444,71.24358,73.645971,73.446093,0.062118,1.341492
sh600000,????????,1/11/2013,????????,??????????????????????????????????????????????????????????????????,????,10.07,10.12,9.77,9.82,71.955011,7.314075,-0.021912,171547464,1709899032,0.011496,1.46542E+11,1.83177E+11,0,0,5.467677,2.299386,0.965391,1.079456,7.513685,7.360254,7.010193,6.603274,6.106727,1????10????????????,0.395893,0.390406,0.010974,,70.301842,80.272275,50.360976,,6.952843,8.40193,5.503756,66.666667,70.833333,52.248574,65.25502,68.682337,0.034861,0.983946
sh600000,????????,1/10/2013,????????,??????????????????????????????????????????????????????????????????,????,10.11,10.21,9.99,10.04,73.567011,7.477932,-0.009862,121226794,1224888956,0.008124,1.49825E+11,1.87281E+11,0,0,5.590169,2.350899,0.987018,1.103639,7.543478,7.332696,6.952843,6.544682,6.077431,1????5????????????,0.421756,0.389034,0.065443,,81.180919,85.257492,73.027773,,6.889161,8.341651,5.436671,66.666667,72.222222,67.722476,74.250365,73.960478,0.021696,0.630325
sh600000,????????,1/9/2013,????????,??????????????????????????????????????????????????????????????????,????,10.09,10.18,9.98,10.14,74.299756,7.552414,0.001976,175906181,1774560423,0.011788,1.51317E+11,1.89146E+11,0,0,5.645848,2.374315,0.996849,1.114632,7.525603,7.26194,6.889161,6.480876,6.044783,,0.431948,0.380854,0.102188,,86.819922,87.295778,85.868209,????,6.819148,8.261699,5.376598,75,72.222222,76.279866,78.775082,76.522171,0.019763,0.846642
sh600000,????????,1/8/2013,????????,??????????????????????????????????????????????????????????????????,????,10.34,10.35,10.06,10.12,74.153229,7.53752,-0.01938,154851189,1573240155,0.010377,1.51019E+11,1.88773E+11,0,0,5.634714,2.369632,0.994883,1.112434,7.443673,7.174797,6.819148,6.415581,6.01139,,0.43109,0.36808,0.126019,,88.24515,87.533706,89.668036,,6.736101,8.148626,5.323576,66.666667,70.833333,75.769653,78.535313,76.365294,0.028101,0.788014
sh600000,????????,1/7/2013,????????,??????????????????????????????????????????????????????????????????,????,10.05,10.34,10.01,10.32,75.61872,7.686484,0.02994,248200915,2534161998,0.016632,1.54003E+11,1.92504E+11,0,0,5.746073,2.416463,1.014545,1.134419,7.33493,7.095847,6.736101,6.349044,5.977749,,0.425241,0.352328,0.145826,,90.523753,87.177985,97.21529,,6.645234,7.999019,5.291448,75,70.833333,92.320367,87.608765,81.590754,0.032934,1.298751
sh600000,????????,1/4/2013,????????,??????????????????????????????????????????????????????????????????,????,10.1,10.26,9.93,10.02,73.42051,7.46304,0.010081,261436810,2633796691,0.017519,1.49526E+11,1.86908E+11,0,0,5.579037,2.346218,0.985053,1.101442,7.206823,7.001256,6.645234,6.278286,5.941998,,0.396423,0.3341,0.124648,,86.470561,85.505101,88.401482,,6.54878,7.852282,5.245278,75,69.444444,89.435962,85.268583,79.582423,0.033266,1.627168
sh600000,????????,12/31/2012,????????,??????????????????????????????????????????????????????????????????,????,9.64,9.96,9.63,9.92,72.687744,7.388556,0.034411,198451648,1956467612,0.013299,1.48034E+11,1.85042E+11,0,0,5.523356,2.322801,0.975222,1.090449,7.121915,6.935713,6.54878,6.211997,5.910095,,0.376626,0.318519,0.116214,,88.401494,85.02237,95.15974,,6.453071,7.702033,5.20411,75,68.055556,88.205369,84.366386,78.845162,0.034411,1.278454
sh600000,????????,12/28/2012,????????,??????????????????????????????????????????????????????????????????,????,9.37,9.64,9.37,9.59,70.269694,7.142767,0.021299,119599842,1140200526,0.008015,1.43109E+11,1.78887E+11,0,0,5.339614,2.24553,0.94278,1.054174,6.998276,6.872404,6.453071,6.148687,5.877819,,0.353463,0.303992,0.098942,,84.454093,83.332809,86.69666,????,6.373748,7.584089,5.163408,66.666667,66.666667,82.646415,80.811658,76.118042,0.028754,0.839497
sh600000,????????,12/27/2012,????????,??????????????????????????????????????????????????????????????????,????,9.46,9.64,9.32,9.39,68.804233,6.993805,-0.0074,127847946,1211244239,0.008567,1.40125E+11,1.75156E+11,0,0,5.228258,2.1987,0.923118,1.032189,6.90592,6.821013,6.373748,6.093323,5.850385,,0.343783,0.291624,0.104317,,79.970612,82.772167,74.367504,????,6.300011,7.478615,5.121408,66.666667,68.055556,77.225291,78.037367,74.185236,0.033827,0.883476
sh600000,????????,12/26/2012,????????,??????????????????????????????????????????????????????????????????,????,9.46,9.49,9.37,9.46,69.31718,7.045945,0.001058,96013021,904988194,0.006434,1.41169E+11,1.76462E+11,0,0,5.267235,2.215092,0.93,1.039884,6.856764,6.739083,6.300011,6.044413,5.824688,,0.341594,0.278585,0.126018,,86.403287,84.172944,90.863973,,6.224785,7.355507,5.094062,66.666667,69.444444,84.967599,81.833627,76.255395,0.012698,0.643991
sh600000,????????,12/25/2012,????????,??????????????????????????????????????????????????????????????????,????,9.07,9.56,9.04,9.45,69.24392,7.038499,0.039604,234226689,2200438398,0.015696,1.4102E+11,1.76275E+11,0,0,5.261668,2.212751,0.929017,1.038785,6.795689,6.660133,6.224785,5.995751,5.795516,,0.328523,0.262832,0.13138,,83.637189,83.057773,84.796021,????,6.150675,7.221448,5.079902,66.666667,70.833333,84.786062,81.717187,76.164357,0.057206,1.417647
sh600000,????????,12/24/2012,????????,??????????????????????????????????????????????????????????????????,????,8.94,9.26,8.94,9.09,66.606054,6.770365,0.013378,134642726,1224943518,0.009023,1.35648E+11,1.6956E+11,0,0,5.061224,2.128456,0.893626,0.999212,6.749511,6.572989,6.150675,5.947089,5.767088,1????5????????????,0.307819,0.24641,0.122818,,79.752658,82.768064,73.721845,,6.090345,7.124792,5.055897,66.666667,72.222222,76.140189,76.811444,72.530072,0.035674,0.814275
sh600000,????????,12/21/2012,????????,??????????????????????????????????????????????????????????????????,????,9.06,9.11,8.88,8.97,65.726761,6.680987,-0.009934,130820092,1174200111,0.008766,1.33857E+11,1.67322E+11,0,0,4.994409,2.100357,0.881829,0.986021,6.746532,6.516382,6.090345,5.910841,5.743254,1????5????????????,0.304217,0.231058,0.146318,,79.529977,84.275768,70.038397,,6.035973,7.036139,5.035806,66.666667,72.222222,71.66771,74.740446,71.123595,0.025386,0.690777
sh600000,????????,12/20/2012,????????,??????????????????????????????????????????????????????????????????,????,8.99,9.07,8.88,9.06,66.386242,6.748022,0.001105,149750877,1346132252,0.010035,1.352E+11,1.69E+11,0,0,5.044521,2.121431,0.890677,0.995915,6.736105,6.4635,6.035973,5.87509,5.721406,,0.304294,0.212768,0.183053,,84.679581,86.648663,80.741418,????,5.975642,6.924154,5.02713,75,70.833333,81.178334,79.629923,73.841024,0.020994,0.645211
sh600000,????????,12/19/2012,????????,??????????????????????????????????????????????????????????????????,????,9.11,9.16,8.98,9.05,66.312966,6.740573,-0.009847,176670647,1601205282,0.011839,1.35051E+11,1.68814E+11,0,0,5.038953,2.11909,0.889694,0.994815,6.621403,6.376355,5.975642,5.837352,5.698688,,0.293142,0.189886,0.206511,,88.077064,87.633204,88.964786,,5.916801,6.801677,5.031925,75,68.055556,80.944186,79.493285,73.734165,0.019694,0.778406
sh600000,????????,12/18/2012,????????,??????????????????????????????????????????????????????????????????,????,9.01,9.29,8.97,9.14,66.972444,6.807608,0.007718,234880214,2144833795,0.01574,1.36394E+11,1.70493E+11,0,0,5.089065,2.140164,0.898542,1.004709,6.524576,6.289211,5.916801,5.803587,5.677461,,0.275402,0.164072,0.222659,,90.874721,87.411273,97.801616,,5.850139,6.6426,5.057679,75,63.888889,89.273576,84.15006,76.42689,0.035281,1.037201
sh600000,????????,12/17/2012,????????,??????????????????????????????????????????????????????????????????,????,9,9.11,8.94,9.07,66.459509,6.755469,0.019101,254783070,2298528870,0.017073,1.3535E+11,1.69187E+11,0,0,5.050088,2.123773,0.89166,0.997014,6.396467,6.161847,5.850139,5.767339,5.65524,,0.241928,0.13624,0.211376,,91.449067,85.679549,102.988103,,5.786829,6.470502,5.103156,75,61.111111,88.507026,83.459209,75.767254,0.019101,1.2584
sh600000,????????,12/14/2012,????????,??????????????????????????????????????????????????????????????????,????,8.32,8.99,8.32,8.9,65.213859,6.628852,0.073583,344394455,3002867566,0.023078,1.32813E+11,1.66016E+11,0,0,4.955434,2.083967,0.874948,0.978327,6.286233,6.033738,5.786829,5.73407,5.634633,1????5????????????,0.200993,0.109818,0.18235,,88.350071,82.79479,99.460633,,5.729478,6.303879,5.155077,66.666667,56.944444,86.563844,81.681811,74.079199,0.08082,1.770117
sh600000,????????,12/13/2012,????????,??????????????????????????????????????????????????????????????????,????,8.35,8.45,8.28,8.29,60.744124,6.174512,-0.013095,124094525,1038553776,0.008316,1.2371E+11,1.54637E+11,0,0,4.615791,1.941132,0.814979,0.911273,6.190895,5.926484,5.729478,5.70378,5.617502,1????5????????????,0.158714,0.087024,0.143379,,85.235951,80.01715,95.673552,,5.697077,6.238162,5.155993,58.333333,54.166667,72.824684,71.66787,65.91411,0.020238,0.723451
