¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,ÐÂÀËÐÐÒµ,ÐÂÀË¸ÅÄî,ÐÂÀËµØÓò,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,ºó¸´È¨¼Û,Ç°¸´È¨¼Û,ÕÇµø·ù,³É½»Á¿,³É½»¶î,»»ÊÖÂÊ,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ,ÊÇ·ñÕÇÍ£,ÊÇ·ñµøÍ£,ÊÐÓ¯ÂÊTTM,ÊÐÏúÂÊTTM,ÊÐÏÖÂÊTTM,ÊÐ¾»ÂÊ,MA_5,MA_10,MA_20,MA_30,MA_60,MA½ð²æËÀ²æ,MACD_DIF,MACD_DEA,MACD_MACD,MACD_½ð²æËÀ²æ,KDJ_K,KDJ_D,KDJ_J,KDJ_½ð²æËÀ²æ,²¼ÁÖÏßÖÐ¹ì,²¼ÁÖÏßÉÏ¹ì,²¼ÁÖÏßÏÂ¹ì,psy,psyma,rsi1,rsi2,rsi3,Õñ·ù,Á¿±È
sh600001,ºªµ¦¸ÖÌú,2002-07-02,,,,6.150000,6.200000,6.110000,6.180000,8.111390,,0.000000,2264549.000000,13918090.000000,0.004622,3028200000.000000,9186898160.000000,0.000000,0.000000,14.079880,1.304861,15.084874,1.497105,,,,,,,,,,,71.685338,70.817596,73.420822,,,,,66.666667,69.444444,,,,0.014563,0.373389
sh600001,ºªµ¦¸ÖÌú,2002-07-01,,,,6.360000,6.380000,6.180000,6.180000,8.111390,,-0.022152,4148667.000000,25883517.000000,0.008467,3028200000.000000,9186898160.000000,0.000000,0.000000,14.079880,1.304861,15.084874,1.497105,,,,,,,,,,,73.361340,70.383725,79.316570,,,,,66.666667,70.833333,,,,0.031646,0.409505
sh600001,ºªµ¦¸ÖÌú,2002-06-28,,,,6.300000,6.450000,6.210000,6.320000,8.295144,,0.004769,9324081.000000,58929221.000000,0.019029,3096800000.000000,9395015590.000000,0.000000,0.000000,14.398843,1.334421,15.426604,1.531020,,,,,,,,,,,75.364591,68.894917,88.303937,,,,,75.000000,72.222222,,,,0.038156,0.735521
sh600001,ºªµ¦¸ÖÌú,2002-06-27,,,,6.150000,6.430000,6.130000,6.290000,8.255772,,0.024430,8855207.000000,55643749.000000,0.018072,3082100000.000000,9350419000.000000,0.000000,0.000000,14.330501,1.328088,15.353384,1.523753,,,,,,,,,,,72.570696,65.660081,86.391925,,,,,66.666667,70.833333,,,,0.048860,0.787479
sh600001,ºªµ¦¸ÖÌú,2002-06-26,,,,6.110000,6.190000,6.030000,6.140000,8.058894,,-0.001626,5731765.000000,34996650.000000,0.011697,3008600000.000000,9127436030.000000,0.000000,0.000000,13.988755,1.296416,14.987245,1.487415,,,,,,,,,,,68.856044,62.204773,82.158584,,,,,66.666667,70.833333,,,,0.026016,0.595663
sh600001,ºªµ¦¸ÖÌú,2002-06-25,,,,6.060000,6.560000,5.900000,6.150000,8.072019,,0.019900,22594878.000000,141498639.000000,0.046112,3013500000.000000,9142301570.000000,0.000000,0.000000,14.011538,1.298528,15.011654,1.489838,,,,,,,,,,,68.839621,58.879138,88.760586,,,,,75.000000,70.833333,,,,0.109453,2.639363
sh600001,ºªµ¦¸ÖÌú,2002-06-24,,,,6.030000,6.030000,5.760000,6.030000,7.914520,,0.100365,16878246.000000,100686816.000000,0.034445,2954700000.000000,8963915190.000000,1.000000,0.000000,13.738149,1.273191,14.718751,1.460769,,,,,,,,,,,68.444616,53.898897,97.536055,,,,,75.000000,69.444444,,,,0.049270,4.051788
sh600001,ºªµ¦¸ÖÌú,2002-06-21,,,,5.380000,5.550000,5.360000,5.480000,7.192631,,0.022388,2164918.000000,11866657.000000,0.004418,2685200000.000000,8146310990.000000,0.000000,0.000000,12.485084,1.157063,13.376244,1.327531,,,,,,,,,,,52.666925,46.626037,64.748699,½ð²æ,,,,75.000000,66.666667,,,,0.035448,2.496954
sh600001,ºªµ¦¸ÖÌú,2002-06-20,,,,5.400000,5.420000,5.360000,5.360000,7.035129,,0.005629,742650.000000,3999682.000000,0.001516,2626400000.000000,7967924620.000000,0.000000,0.000000,12.211688,1.131726,13.083335,1.298461,,,,,,,,,,,40.428959,43.605594,34.075688,,,,,66.666667,63.888889,,,,0.011257,1.155954
sh600001,ºªµ¦¸ÖÌú,2002-06-19,,,,5.370000,5.370000,5.320000,5.330000,6.995750,,-0.007449,422971.000000,2256486.000000,0.000863,2611700000.000000,7923328020.000000,0.000000,0.000000,12.143334,1.125391,13.010101,1.291193,,,,,,,,,,,39.214866,45.193911,27.256776,,,,,66.666667,61.111111,,,,0.009311,0.691694
sh600001,ºªµ¦¸ÖÌú,2002-06-18,,,,5.340000,5.380000,5.300000,5.370000,7.048252,,0.017045,619361.000000,3316307.000000,0.001264,2631300000.000000,7982790150.000000,0.000000,0.000000,12.234468,1.133837,13.107740,1.300883,,,,,,,,,,,41.679442,48.183434,28.671459,,,,,66.666667,59.722222,,,,0.015152,0.815294
sh600001,ºªµ¦¸ÖÌú,2002-06-17,,,,5.260000,5.280000,5.210000,5.280000,6.930128,,0.001898,385218.000000,2027873.000000,0.000786,2587200000.000000,7849000370.000000,0.000000,0.000000,12.029427,1.114834,12.888063,1.279081,,,,,,,,,,,39.662021,51.435430,16.115203,,,,,66.666667,58.333333,,,,0.013283,0.455077
sh600001,ºªµ¦¸ÖÌú,2002-06-14,,,,5.350000,5.350000,5.260000,5.270000,6.917000,,-0.018622,1042083.000000,5513547.000000,0.002127,2582300000.000000,7834134840.000000,0.000000,0.000000,12.006638,1.112722,12.863648,1.276658,,,,,,,,,,,49.493031,57.322134,33.834825,ËÀ²æ,,,,58.333333,56.944444,,,,0.016760,0.860727
sh600001,ºªµ¦¸ÖÌú,2002-06-13,,,,5.450000,5.450000,5.340000,5.370000,7.048252,,0.001814,587868.000000,3163825.000000,0.001200,2631300000.000000,7982790150.000000,0.000000,0.000000,12.234468,1.133837,13.107740,1.300883,,,,,,,,,,,65.668118,61.236686,74.530983,,,,,58.333333,55.555556,,,,0.020521,0.451185
sh600001,ºªµ¦¸ÖÌú,2002-06-12,,,,5.540000,5.540000,5.490000,5.510000,7.035490,,-0.005415,1163861.000000,6411318.000000,0.002375,2699900000.000000,8190907580.000000,0.000000,0.000000,12.212315,1.131784,13.084006,1.298528,,,,,,,,,,,75.645034,59.020970,108.893163,,,,,50.000000,54.166667,,,,0.009025,0.817126
sh600001,ºªµ¦¸ÖÌú,2002-06-11,,,,5.510000,5.560000,5.490000,5.540000,7.073795,,0.005445,1053417.000000,5819196.000000,0.002150,2714600000.000000,8235504170.000000,0.000000,0.000000,12.278805,1.137946,13.155242,1.305597,,,,,,,,,,,70.610409,50.708937,110.413351,,,,,58.333333,54.166667,,,,0.012704,0.804711
sh600001,ºªµ¦¸ÖÌú,2002-06-10,,,,5.460000,5.520000,5.440000,5.510000,7.035486,,0.011009,2206277.000000,12082854.000000,0.004503,2699900000.000000,8190907580.000000,0.000000,0.000000,12.212309,1.131783,13.083999,1.298527,,,,,,,,,,,58.772756,40.758202,94.801864,,,,,58.333333,52.777778,,,,0.014679,1.823468
sh600001,ºªµ¦¸ÖÌú,2002-06-07,,,,5.390000,5.470000,5.350000,5.450000,6.958876,,0.011132,1503291.000000,8143718.000000,0.003068,2670500000.000000,8101714400.000000,0.000000,0.000000,12.079327,1.119459,12.941526,1.284387,,,,,,,,,,,39.772037,31.750925,55.814261,½ð²æ,,,,58.333333,51.388889,,,,0.022263,1.510159
sh600001,ºªµ¦¸ÖÌú,2002-06-06,,,,5.230000,5.430000,5.210000,5.390000,6.882263,,0.028626,1194826.000000,6363997.000000,0.002438,2641100000.000000,8012521210.000000,0.000000,0.000000,11.946341,1.107134,12.799047,1.270247,,,,,,,,,,,27.225623,27.740369,26.196131,,,,,50.000000,48.611111,,,,0.041985,1.435048
sh600001,ºªµ¦¸ÖÌú,2002-06-05,,,,5.330000,5.330000,5.230000,5.240000,6.690734,,-0.015038,587500.000000,3083866.000000,0.001199,2567600000.000000,7789538240.000000,0.000000,0.000000,11.613882,1.076323,12.442858,1.234897,,,,,,,,,,,17.154224,27.997742,-4.532813,,,,,50.000000,47.222222,,,,0.018797,0.821922
sh600001,ºªµ¦¸ÖÌú,2002-06-04,,,,5.290000,5.370000,5.250000,5.320000,6.792885,,0.005671,557779.000000,2956508.000000,0.001138,2606800000.000000,7908462490.000000,0.000000,0.000000,11.791198,1.092756,12.632830,1.253750,,,,,,,,,,,24.342447,33.419501,6.188338,,,,,50.000000,45.833333,,,,0.022684,0.699870
sh600001,ºªµ¦¸ÖÌú,2002-06-03,,,,5.380000,5.400000,5.280000,5.290000,6.754580,,-0.020370,1133864.000000,6021973.000000,0.002314,2592100000.000000,7863865900.000000,0.000000,0.000000,11.724707,1.086594,12.561593,1.246681,,,,,,,,,,,26.219552,37.958028,2.742601,,,,,50.000000,44.444444,,,,0.022222,1.420514
sh600001,ºªµ¦¸ÖÌú,2002-05-31,,,,5.390000,5.450000,5.360000,5.400000,6.895032,,0.001855,689049.000000,3724798.000000,0.001406,2646000000.000000,8027386740.000000,0.000000,0.000000,11.968505,1.109188,12.822794,1.272603,,,,,,,,,,,37.716425,43.827266,25.494743,,,,,50.000000,43.055556,,,,0.016698,0.862490
sh600001,ºªµ¦¸ÖÌú,2002-05-30,,,,5.400000,5.420000,5.340000,5.390000,6.882265,,-0.001852,605749.000000,3255507.000000,0.001236,2641100000.000000,8012521210.000000,0.000000,0.000000,11.946345,1.107135,12.799052,1.270247,,,,,,,,,,,45.036176,46.882687,41.343156,ËÀ²æ,,,,41.666667,40.277778,,,,0.014815,0.683444
sh600001,ºªµ¦¸ÖÌú,2002-05-29,,,,5.500000,5.500000,5.370000,5.400000,6.895035,,-0.023508,998432.000000,5399135.000000,0.002038,2646000000.000000,8027386740.000000,0.000000,0.000000,11.968511,1.109189,12.822799,1.272604,,,,,,,,,,,52.554265,47.805942,62.050910,,,,,41.666667,38.888889,,,,0.023508,1.133378
sh600001,ºªµ¦¸ÖÌú,2002-05-28,,,,5.550000,5.580000,5.500000,5.530000,7.061025,,-0.007181,563941.000000,3125174.000000,0.001151,2709700000.000000,8220638640.000000,0.000000,0.000000,12.256640,1.135891,13.131495,1.303241,,,,,,,,,,,62.164730,45.431780,95.630630,,,,,41.666667,38.888889,,,,0.014363,0.671512
sh600001,ºªµ¦¸ÖÌú,2002-05-27,,,,5.480000,5.590000,5.480000,5.570000,7.112097,,0.016423,1137364.000000,6309100.000000,0.002321,2729300000.000000,8280100770.000000,0.000000,0.000000,12.345291,1.144107,13.226474,1.312667,,,,,,,,,,,54.913762,37.065305,90.610676,,,,,41.666667,37.500000,,,,0.020073,1.096752
sh600001,ºªµ¦¸ÖÌú,2002-05-24,,,,5.480000,5.500000,5.430000,5.480000,6.997183,,0.003663,1126106.000000,6160394.000000,0.002298,2685200000.000000,8146310990.000000,0.000000,0.000000,12.145820,1.125621,13.012765,1.291457,,,,,,,,,,,37.370643,28.141077,55.829776,,,,,41.666667,36.111111,,,,0.012821,1.158130
sh600001,ºªµ¦¸ÖÌú,2002-05-23,,,,5.430000,5.520000,5.430000,5.460000,6.971645,,0.009242,578831.000000,3160317.000000,0.001181,2675400000.000000,8116579930.000000,0.000000,0.000000,12.101493,1.121513,12.965273,1.286744,,,,,,,,,,,30.341679,23.526294,43.972451,,,,,33.333333,33.333333,,,,0.016636,0.507468
sh600001,ºªµ¦¸ÖÌú,2002-05-22,,,,5.510000,5.530000,5.400000,5.410000,6.907803,,-0.018149,792800.000000,4329182.000000,0.001618,2650900000.000000,8042252270.000000,0.000000,0.000000,11.990675,1.111243,12.846546,1.274961,,,,,,,,,,,24.459888,20.118601,33.142461,,,,,33.333333,31.944444,,,,0.023593,0.556630
sh600001,ºªµ¦¸ÖÌú,2002-05-21,,,,5.500000,5.600000,5.450000,5.510000,7.035491,,0.022263,1550044.000000,8539823.000000,0.003163,2699900000.000000,8190907580.000000,0.000000,0.000000,12.212316,1.131784,13.084007,1.298528,,,,,,,,,,,24.467609,17.947958,37.506912,½ð²æ,,,,41.666667,31.944444,,,,0.027829,1.069636
sh600001,ºªµ¦¸ÖÌú,2002-05-20,,,,5.420000,5.420000,5.300000,5.390000,6.882271,,-0.009191,813963.000000,4351004.000000,0.001661,2641100000.000000,8012521210.000000,0.000000,0.000000,11.946355,1.107136,12.799062,1.270248,,,,,,,,,,,14.360988,14.688132,13.706701,,,,,33.333333,30.555556,,,,0.022059,0.595661
sh600001,ºªµ¦¸ÖÌú,2002-05-17,,,,5.350000,5.470000,5.350000,5.440000,6.946112,,0.013035,1967495.000000,10638525.000000,0.004015,2665600000.000000,8086848860.000000,0.000000,0.000000,12.057172,1.117406,12.917789,1.282031,,,,,,,,,,,12.887636,14.851704,8.959502,,,,,33.333333,30.555556,,,,0.022346,1.388136
sh600001,ºªµ¦¸ÖÌú,2002-05-16,,,,5.500000,5.510000,5.340000,5.370000,6.856735,,-0.027174,1997128.000000,10796811.000000,0.004076,2631300000.000000,7982790150.000000,0.000000,0.000000,11.902029,1.103028,12.751572,1.265535,,,,,,,,,,,9.527533,15.833738,-3.084876,,,,,25.000000,30.555556,,,,0.030797,1.579928
sh600001,ºªµ¦¸ÖÌú,2002-05-15,,,,5.540000,5.570000,5.510000,5.520000,7.048264,,-0.007194,917033.000000,5077968.000000,0.001871,2704800000.000000,8205773110.000000,0.000000,0.000000,12.234489,1.133839,13.107763,1.300885,,,,,,,,,,,11.350123,18.986840,-3.923310,,,,,25.000000,30.555556,,,,0.010791,0.890858
sh600001,ºªµ¦¸ÖÌú,2002-05-14,,,,5.610000,5.650000,5.550000,5.560000,7.099337,,-0.008913,1136814.000000,6336207.000000,0.002320,2724400000.000000,8265235240.000000,0.000000,0.000000,12.323142,1.142055,13.202743,1.310312,,,,,,,,,,,15.554596,22.805198,1.053393,,,,,33.333333,31.944444,,,,0.017825,1.160169
sh600001,ºªµ¦¸ÖÌú,2002-05-13,,,,5.650000,5.680000,5.600000,5.610000,7.163182,,-0.014060,1068353.000000,6018549.000000,0.002180,2748900000.000000,8339562890.000000,0.000000,0.000000,12.433966,1.152325,13.321478,1.322096,,,,,,,,,,,21.665228,26.430499,12.134686,ËÀ²æ,,,,33.333333,30.555556,,,,0.014060,0.982621
sh600001,ºªµ¦¸ÖÌú,2002-05-10,,,,5.750000,5.750000,5.670000,5.690000,7.265333,,-0.006981,1200984.000000,6848457.000000,0.002451,2788100000.000000,8458487140.000001,0.000000,0.000000,12.611280,1.168758,13.511449,1.340949,,,,,,,,,,,30.497842,28.813134,33.867257,,,,,33.333333,29.166667,,,,0.013962,1.074158
sh600001,ºªµ¦¸ÖÌú,2002-05-09,,,,5.720000,5.770000,5.700000,5.730000,7.316409,,0.001748,823725.000000,4723780.000000,0.001681,2807700000.000000,8517949260.000000,0.000000,0.000000,12.699939,1.176974,13.606435,1.350376,,,,,,,,,,,33.842001,27.970781,45.584442,,,,,33.333333,29.166667,,,,0.012238,0.778351
sh600001,ºªµ¦¸ÖÌú,2002-05-08,,,,5.800000,5.820000,5.720000,5.720000,7.303642,,-0.010381,669471.000000,3846802.000000,0.001366,2802800000.000000,8503083730.000000,0.000000,0.000000,12.677778,1.174921,13.582693,1.348020,,,,,,,,,,,29.334430,25.035170,37.932950,,,,,25.000000,30.555556,,,,0.017301,0.631765
sh600001,ºªµ¦¸ÖÌú,2002-04-30,,,,5.760000,5.850000,5.670000,5.780000,7.380256,,0.005217,1673709.000000,9677232.000000,0.003416,2832200000.000000,8592276920.000000,0.000000,0.000000,12.810766,1.187245,13.725174,1.362161,,,,,,,,,,,28.001645,22.885540,38.233856,½ð²æ,,,,33.333333,33.333333,,,,0.031304,1.447537
sh600001,ºªµ¦¸ÖÌú,2002-04-26,,,,5.670000,5.760000,5.650000,5.750000,7.341954,,0.015901,1222464.000000,6979433.000000,0.002495,2817500000.000000,8547680330.000000,0.000000,0.000000,12.744277,1.181083,13.653938,1.372308,,,,,,,,,,,19.421823,20.327488,17.610493,,,,,25.000000,36.111111,,,,0.019435,1.272154
sh600001,ºªµ¦¸ÖÌú,2002-04-25,,,,5.700000,5.710000,5.640000,5.660000,7.227036,,-0.001764,902106.000000,5113232.000000,0.001841,2773400000.000000,8413890550.000001,0.000000,0.000000,12.544802,1.162597,13.440225,1.350828,,,,,,,,,,,11.390799,20.780320,-7.388243,,,,,25.000000,40.277778,,,,0.012346,0.890966
sh600001,ºªµ¦¸ÖÌú,2002-04-24,,,,5.670000,5.720000,5.650000,5.670000,7.239807,,0.000000,830672.000000,4723784.000000,0.001695,2778300000.000000,8428756080.000000,0.000000,0.000000,12.566970,1.164651,13.463975,1.353215,,,,,,,,,,,13.860392,25.475081,-9.368986,,,,,33.333333,44.444444,,,,0.012346,0.721268
sh600001,ºªµ¦¸ÖÌú,2002-04-23,,,,5.740000,5.740000,5.670000,5.670000,7.239807,,-0.012195,1152280.000000,6570768.000000,0.002352,2778300000.000000,8428756080.000000,0.000000,0.000000,12.566970,1.164651,13.463975,1.353215,,,,,,,,,,,17.564781,31.282425,-9.870506,,,,,41.666667,47.222222,,,,0.012195,0.953227
sh600001,ºªµ¦¸ÖÌú,2002-04-22,,,,5.780000,5.790000,5.710000,5.740000,7.329187,,-0.006920,697179.000000,4002657.000000,0.001423,2812600000.000000,8532814789.999999,0.000000,0.000000,12.722116,1.179030,13.630196,1.369921,,,,,,,,,,,26.347172,38.141247,2.759022,,,,,41.666667,48.611111,,,,0.013841,0.608178
sh600001,ºªµ¦¸ÖÌú,2002-04-19,,,,5.770000,5.790000,5.700000,5.780000,7.380258,,0.001733,1480281.000000,8476588.000000,0.003021,2832200000.000000,8592276920.000000,0.000000,0.000000,12.810767,1.187245,13.725174,1.379467,,,,,,,,,,,33.069145,44.038284,11.130867,,,,,50.000000,50.000000,,,,0.015598,1.206301
sh600001,ºªµ¦¸ÖÌú,2002-04-18,,,,5.890000,5.890000,5.760000,5.770000,7.367490,,-0.020374,1598000.000000,9279827.000000,0.003261,2827300000.000000,8577411390.000001,0.000000,0.000000,12.788604,1.185192,13.701429,1.377081,,,,,,,,,,,36.700492,49.522854,11.055768,,,,,50.000000,50.000000,,,,0.022071,1.310777
sh600001,ºªµ¦¸ÖÌú,2002-04-17,,,,5.880000,5.950000,5.860000,5.890000,7.520717,,0.000000,1116362.000000,6585860.000000,0.002278,2886100000.000000,8755797760.000000,0.000000,0.000000,13.054578,1.209841,13.986388,1.405721,,,,,,,,,,,53.050738,55.934035,47.284143,ËÀ²æ,,,,50.000000,51.388889,,,,0.015280,0.888526
sh600001,ºªµ¦¸ÖÌú,2002-04-16,,,,5.870000,5.910000,5.860000,5.890000,7.520717,,-0.001695,839882.000000,4938659.000000,0.001714,2886100000.000000,8755797760.000000,0.000000,0.000000,13.054578,1.209841,13.986388,1.405721,,,,,,,,,,,58.147535,57.375683,59.691238,,,,,50.000000,52.777778,,,,0.008475,0.627245
sh600001,ºªµ¦¸ÖÌú,2002-04-15,,,,5.940000,5.950000,5.880000,5.900000,7.533487,,-0.003378,1101096.000000,6498769.000000,0.002247,2891000000.000000,8770663290.000000,0.000000,0.000000,13.076743,1.211895,14.010135,1.408108,,,,,,,,,,,63.308259,56.989757,75.945262,,,,,50.000000,52.777778,,,,0.011824,0.734095
sh600001,ºªµ¦¸ÖÌú,2002-04-12,,,,5.900000,5.960000,5.880000,5.920000,7.559021,,0.003390,1440281.000000,8514009.000000,0.002939,2900800000.000000,8800394350.000000,0.000000,0.000000,13.121066,1.216003,14.057622,1.412881,,,,,,,,,,,63.927905,53.830506,84.122704,,,,,50.000000,52.777778,,,,0.013559,1.005807
sh600001,ºªµ¦¸ÖÌú,2002-04-11,,,,6.000000,6.010000,5.890000,5.900000,7.533483,,-0.013378,1784479.000000,10588517.000000,0.003642,2891000000.000000,8770663290.000000,0.000000,0.000000,13.076736,1.211894,14.010127,1.408107,,,,,,,,,,,60.407987,48.781807,83.660348,,,,,50.000000,52.777778,,,,0.020067,1.153225
sh600001,ºªµ¦¸ÖÌú,2002-04-10,,,,5.990000,5.990000,5.900000,5.980000,7.635632,,0.005042,1529265.000000,9103284.000000,0.003121,2930200000.000000,8889587540.000000,0.000000,0.000000,13.254048,1.228327,14.200096,1.427200,,,,,,,,,,,58.353916,42.968717,89.124316,,,,,58.333333,52.777778,,,,0.015126,0.921047
sh600001,ºªµ¦¸ÖÌú,2002-04-09,,,,5.910000,5.980000,5.860000,5.950000,7.597326,,0.010187,1644565.000000,9768107.000000,0.003356,2915500000.000000,8844990950.000000,0.000000,0.000000,13.187557,1.222165,14.128859,1.420040,,,,,,,,,,,39.197541,35.276117,47.040390,½ð²æ,,,,58.333333,51.388889,,,,0.020374,0.929030
sh600001,ºªµ¦¸ÖÌú,2002-04-08,,,,5.880000,5.910000,5.800000,5.890000,7.520713,,0.003407,761238.000000,4471280.000000,0.001554,2886100000.000000,8755797760.000000,0.000000,0.000000,13.054570,1.209840,13.986379,1.405720,,,,,,,,,,,33.306116,33.315405,33.287538,,,,,50.000000,50.000000,,,,0.018739,0.424936
sh600001,ºªµ¦¸ÖÌú,2002-04-05,,,,5.990000,5.990000,5.840000,5.870000,7.495177,,-0.010118,2017361.000000,11920831.000000,0.004117,2876300000.000000,8726066700.000000,0.000000,0.000000,13.010244,1.205732,13.938889,1.400947,,,,,,,,,,,30.351331,33.320049,24.413893,,,,,50.000000,51.388889,,,,0.025295,1.015169
sh600001,ºªµ¦¸ÖÌú,2002-04-04,,,,5.790000,5.950000,5.780000,5.930000,7.571788,,0.025952,2349342.000000,13763870.000000,0.004795,2905700000.000000,8815259880.000000,0.000000,0.000000,13.143227,1.218056,14.081365,1.415267,,,,,,,,,,,29.455567,34.804409,18.757885,,,,,50.000000,52.777778,,,,0.029412,0.783889
sh600001,ºªµ¦¸ÖÌú,2002-04-03,,,,5.720000,5.810000,5.720000,5.780000,7.380256,,0.010490,2078470.000000,12040206.000000,0.004242,2832200000.000000,8592276920.000000,0.000000,0.000000,12.810762,1.187245,13.725169,1.379467,,,,,,,,,,,22.754779,37.478829,-6.693320,,,,,50.000000,54.166667,,,,0.015734,0.549247
sh600001,ºªµ¦¸ÖÌú,2002-04-02,,,,5.780000,5.810000,5.700000,5.720000,7.303641,,-0.008666,1750686.000000,10036271.000000,0.003573,2802800000.000000,8503083730.000000,0.000000,0.000000,12.677772,1.174920,13.582687,1.365147,,,,,,,,,,,26.096455,44.840854,-11.392343,,,,,50.000000,55.555556,,,,0.019064,0.432635
sh600001,ºªµ¦¸ÖÌú,2002-04-01,,,,5.800000,5.820000,5.700000,5.770000,7.367487,,-0.008591,1740225.000000,10014919.000000,0.003551,2827300000.000000,8577411390.000001,0.000000,0.000000,12.788598,1.185191,13.701423,1.377080,,,,,,,,,,,36.466111,54.213054,0.972226,,,,,50.000000,56.944444,,,,0.020619,0.388153
sh600001,ºªµ¦¸ÖÌú,2002-03-29,,,,5.950000,5.950000,5.690000,5.820000,7.431330,,-0.025126,7066454.000000,41054571.000000,0.014421,2851800000.000000,8651739040.000000,0.000000,0.000000,12.899417,1.195461,13.820152,1.389013,,,,,,,,,,,47.556309,63.086525,16.495878,,,,,58.333333,58.333333,,,,0.043551,1.553765
sh600001,ºªµ¦¸ÖÌú,2002-03-28,,,,6.180000,6.200000,5.970000,5.970000,7.622862,,-0.033981,6285259.000000,37990139.000000,0.012827,2925300000.000000,8874722010.000000,0.000000,0.000000,13.231882,1.226273,14.176347,1.424813,,,,,,,,,,,59.727321,70.851633,37.478697,ËÀ²æ,,,,58.333333,59.722222,,,,0.037217,1.717302
sh600001,ºªµ¦¸ÖÌú,2002-03-27,,,,6.110000,6.200000,6.110000,6.180000,7.891006,,0.004878,3390187.000000,20870398.000000,0.006919,3028200000.000000,9186898160.000000,0.000000,0.000000,12.184647,1.340745,8.052469,1.513302,,,,,,,,,,,77.428819,76.413789,79.458880,½ð²æ,,,,58.333333,61.111111,,,,0.014634,0.999257
sh600001,ºªµ¦¸ÖÌú,2002-03-26,,,,6.110000,6.250000,6.110000,6.150000,7.852701,,0.006547,3934589.000000,24279594.000000,0.008030,3013500000.000000,9142301570.000000,0.000000,0.000000,12.125499,1.334237,8.013380,1.505955,,,,,,,,,,,74.476562,75.906273,71.617140,,,,,58.333333,63.888889,,,,0.022913,1.068861
sh600001,ºªµ¦¸ÖÌú,2002-03-25,,,,6.070000,6.130000,6.060000,6.110000,7.801623,,0.006590,2063292.000000,12571297.000000,0.004211,2993900000.000000,9082839440.000000,0.000000,0.000000,12.046630,1.325559,7.961257,1.496160,,,,,,,,,,,73.619605,76.621129,67.616558,,,,,58.333333,65.277778,,,,0.011532,0.498601
sh600001,ºªµ¦¸ÖÌú,2002-03-22,,,,6.160000,6.170000,6.020000,6.070000,7.750547,,-0.017799,2626476.000000,16002865.000000,0.005360,2974300000.000000,9023377320.000000,0.000000,0.000000,11.967762,1.316880,7.909136,1.486365,,,,,,,,,,,75.429408,78.121891,70.044442,ËÀ²æ,,,,58.333333,65.277778,,,,0.024272,0.563925
sh600001,ºªµ¦¸ÖÌú,2002-03-21,,,,6.160000,6.230000,6.110000,6.180000,7.890999,,0.006515,4948989.000000,30573694.000000,0.010100,3028200000.000000,9186898160.000000,0.000000,0.000000,12.184636,1.340744,8.052462,1.513300,,,,,,,,,,,83.144112,79.468132,90.496071,,,,,66.666667,66.666667,,,,0.019544,1.022765
sh600001,ºªµ¦¸ÖÌú,2002-03-20,,,,6.150000,6.210000,6.100000,6.140000,7.839922,,-0.003247,4832179.000000,29688887.000000,0.009862,3008600000.000000,9127436030.000000,0.000000,0.000000,12.105767,1.332066,8.000340,1.503505,,,,,,,,,,,80.966168,77.630143,87.638218,,,,,66.666667,66.666667,,,,0.017857,1.090738
sh600001,ºªµ¦¸ÖÌú,2002-03-19,,,,6.090000,6.200000,6.010000,6.160000,7.865461,,0.016502,6219883.000000,38087650.000000,0.012694,3018400000.000000,9157167100.000000,0.000000,0.000000,12.145203,1.336405,8.026401,1.508403,,,,,,,,,,,80.659778,75.962130,90.055073,,,,,75.000000,68.055556,,,,0.031353,1.501738
sh600001,ºªµ¦¸ÖÌú,2002-03-18,,,,5.990000,6.060000,5.880000,6.060000,7.737773,,0.037671,4659912.000000,27836866.000000,0.009510,2969400000.000000,9008511790.000000,0.000000,0.000000,11.948036,1.314710,7.896100,1.483915,,,,,,,,,,,75.337493,73.613306,78.785866,½ð²æ,,,,66.666667,68.055556,,,,0.030822,1.171788
sh600001,ºªµ¦¸ÖÌú,2002-03-15,,,,6.010000,6.060000,5.830000,5.840000,7.456865,,-0.023411,3533197.000000,21143549.000000,0.007211,2861600000.000000,8681470100.000000,0.000000,0.000000,11.514282,1.266981,7.609444,1.430044,,,,,,,,,,,67.884288,72.751213,58.150437,ËÀ²æ,,,,58.333333,69.444444,,,,0.038462,0.863788
sh600001,ºªµ¦¸ÖÌú,2002-03-14,,,,5.860000,5.990000,5.840000,5.980000,7.635623,,0.015280,2905789.000000,17110327.000000,0.005930,2930200000.000000,8889587540.000000,0.000000,0.000000,11.790305,1.297354,7.791860,1.464325,,,,,,,,,,,76.826432,75.184676,80.109944,,,,,66.666667,70.833333,,,,0.025467,0.573732
sh600001,ºªµ¦¸ÖÌú,2002-03-13,,,,5.930000,6.020000,5.870000,5.890000,7.520706,,-0.011745,3390164.000000,20131655.000000,0.006919,2886100000.000000,8755797760.000000,0.000000,0.000000,11.612860,1.277829,7.674592,1.442287,,,,,,,,,,,75.239647,74.363798,76.991347,,,,,66.666667,70.833333,,,,0.025168,0.620853
