股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sh600003,ST东北高,2005-02-21,,,,2.820000,2.920000,2.810000,2.900000,3.016582,,0.028369,3165275.000000,9147126.000000,0.010551,870000000.000000,3518280000.000000,0.000000,0.000000,20.315974,6.285731,24.250564,1.075322,,,,,,,,,,,74.534193,62.486580,98.629419,,,,,41.666667,50.000000,,,,0.039007,0.863333
sh600003,ST东北高,2005-02-18,,,,2.900000,2.900000,2.810000,2.820000,2.933365,,-0.027586,2396000.000000,6865120.000000,0.007987,846000000.000000,3421224000.000000,0.000000,0.000000,19.755529,6.112330,23.581578,1.045657,,,,,,,,,,,68.619472,56.462774,92.932868,,,,,41.666667,51.388889,,,,0.031034,0.558054
sh600003,ST东北高,2005-02-17,,,,2.940000,2.940000,2.880000,2.900000,3.016581,,-0.016949,5478629.000000,15880843.000000,0.018262,870000000.000000,3518280000.000000,0.000000,0.000000,20.315965,6.285728,24.250554,1.075321,,,,,,,,,,,68.838299,50.384425,105.746046,,,,,50.000000,51.388889,,,,0.020339,1.233419
sh600003,ST东北高,2005-02-16,,,,2.830000,2.960000,2.790000,2.950000,3.068590,,0.057348,4811355.000000,13885016.000000,0.016038,885000000.000000,3578940000.000000,0.000000,0.000000,20.666237,6.394102,24.668663,1.093861,,,,,,,,,,,60.075630,41.157488,97.911913,,,,,58.333333,51.388889,,,,0.060932,1.293387
sh600003,ST东北高,2005-02-04,,,,2.810000,2.840000,2.720000,2.790000,2.902157,,-0.007117,2480458.000000,6895263.000000,0.008268,837000000.000000,3384828000.000000,0.000000,0.000000,19.545351,6.047301,23.330694,1.034533,,,,,,,,,,,43.374314,31.698417,66.726108,,,,,50.000000,50.000000,,,,0.042705,0.717245
sh600003,ST东北高,2005-02-03,,,,2.690000,2.900000,2.610000,2.810000,2.922960,,0.040741,6301006.000000,17376058.000000,0.021003,843000000.000000,3409092000.000000,0.000000,0.000000,19.685452,6.090648,23.497929,1.041948,,,,,,,,,,,35.713645,25.860469,55.419997,,,,,58.333333,51.388889,,,,0.107407,1.878563
sh600003,ST东北高,2005-02-02,,,,2.530000,2.710000,2.520000,2.700000,2.808538,,0.067194,3137664.000000,8208400.000000,0.010459,810000000.000000,3275640000.000000,0.000000,0.000000,18.914842,5.852223,22.578076,1.001160,,,,,,,,,,,22.048728,20.933881,24.278424,金叉,,,,50.000000,52.777778,,,,0.075099,1.305280
sh600003,ST东北高,2005-02-01,,,,2.540000,2.610000,2.520000,2.530000,2.631703,,-0.015564,1869348.000000,4789752.930000,0.006231,759000000.000000,3069396000.000000,0.000000,0.000000,17.723902,5.483748,21.156487,0.938124,,,,,,,,,,,13.507875,20.376457,-0.229289,,,,,41.666667,55.555556,,,,0.035019,0.727474
sh600003,ST东北高,2005-01-31,,,,2.730000,2.740000,2.530000,2.570000,2.673310,,-0.072202,3503096.000000,9110788.000000,0.011677,771000000.000000,3117924000.000000,0.000000,0.000000,18.004119,5.570446,21.490972,0.952955,,,,,,,,,,,19.174856,23.810748,9.903073,,,,,50.000000,58.333333,,,,0.075812,1.317128
sh600003,ST东北高,2005-01-28,,,,2.830000,2.870000,2.750000,2.770000,2.881350,,-0.034843,1959699.000000,5495554.000000,0.006532,831000000.000000,3360564000.000000,0.000000,0.000000,19.405214,6.003943,23.163417,1.027115,,,,,,,,,,,24.317839,26.128694,20.696131,死叉,,,,50.000000,59.722222,,,,0.041812,0.718315
sh600003,ST东北高,2005-01-27,,,,2.950000,2.950000,2.860000,2.870000,2.985369,,-0.033670,1549311.000000,4484894.000000,0.005164,861000000.000000,3481884000.000000,0.000000,0.000000,20.105759,6.220691,23.999637,1.064195,,,,,,,,,,,32.128933,27.034121,42.318558,,,,,58.333333,59.722222,,,,0.030303,0.545043
sh600003,ST东北高,2005-01-26,,,,2.950000,2.980000,2.920000,2.970000,3.089388,,0.010204,3966754.000000,11729637.000000,0.013223,891000000.000000,3603204000.000000,0.000000,0.000000,20.806307,6.437439,24.835860,1.101275,,,,,,,,,,,27.503745,24.486714,33.537805,,,,,66.666667,58.333333,,,,0.020408,1.365293
sh600003,ST东北高,2005-01-25,,,,2.900000,2.950000,2.860000,2.940000,3.058183,,0.003413,2319376.000000,6718717.000000,0.007731,882000000.000000,3566808000.000000,0.000000,0.000000,20.596144,6.372415,24.584995,1.090151,,,,,,,,,,,24.332540,22.978199,27.041222,金叉,,,,66.666667,54.166667,,,,0.030717,0.764440
sh600003,ST东北高,2005-01-24,,,,2.950000,2.980000,2.860000,2.930000,3.047781,,0.010345,3845796.000000,11201235.000000,0.012819,879000000.000000,3554676000.000000,0.000000,0.000000,20.526089,6.350740,24.501371,1.086443,,,,,,,,,,,21.883425,22.301029,21.048219,,,,,58.333333,50.000000,,,,0.041379,0.914139
sh600003,ST东北高,2005-01-21,,,,2.850000,2.940000,2.820000,2.900000,3.016574,,0.028369,2531491.000000,7289847.000000,0.008438,870000000.000000,3518280000.000000,0.000000,0.000000,20.315920,6.285714,24.250500,1.075319,,,,,,,,,,,19.392302,22.509830,13.157246,,,,,58.333333,47.222222,,,,0.042553,0.708534
sh600003,ST东北高,2005-01-20,,,,2.850000,2.850000,2.800000,2.820000,2.933358,,-0.013986,1863704.000000,5263031.000000,0.006212,846000000.000000,3421224000.000000,0.000000,0.000000,19.755477,6.112314,23.581516,1.045655,,,,,,,,,,,17.894423,24.068594,5.546081,,,,,50.000000,44.444444,,,,0.017483,0.596130
sh600003,ST东北高,2005-01-19,,,,2.800000,2.880000,2.780000,2.860000,2.974966,,0.007042,4610055.000000,13059413.000000,0.015367,858000000.000000,3469752000.000000,0.000000,0.000000,20.035696,6.199014,23.916005,1.060487,,,,,,,,,,,21.617754,27.155680,10.541903,,,,,50.000000,43.055556,,,,0.035211,1.635018
sh600003,ST东北高,2005-01-18,,,,2.750000,2.880000,2.750000,2.840000,2.954162,,-0.065789,8184029.000000,22924326.000000,0.027280,852000000.000000,3445488000.000000,0.000000,0.000000,19.895592,6.155665,23.748766,1.053071,,,,,,,,,,,24.217676,29.924643,12.803743,,,,,41.666667,40.277778,,,,0.042763,4.155165
sh600003,ST东北高,2005-01-17,,,,3.040000,3.040000,3.040000,3.040000,3.162200,,-0.100592,675000.000000,2052000.000000,0.002250,912000000.000000,3688128000.000000,0.000000,1.000000,21.296679,6.589160,25.421202,1.127230,,,,,,,,,,,29.610096,32.778126,23.274037,死叉,,,,41.666667,38.888889,,,,0.000000,1.525224
sh600003,ST东北高,2005-01-13,,,,3.380000,3.400000,3.350000,3.380000,3.515869,,0.002967,298900.000000,1007306.000000,0.000996,1014000000.000000,4100616000.000000,0.000000,0.000000,23.678552,7.326107,28.264372,1.253302,,,,,,,,,,,44.415145,34.362141,64.521152,,,,,41.666667,36.111111,,,,0.014837,0.803629
sh600003,ST东北高,2005-01-12,,,,3.400000,3.400000,3.350000,3.370000,3.505468,,-0.011730,329890.000000,1109814.000000,0.001100,1011000000.000000,4088484000.000000,0.000000,0.000000,23.608505,7.304435,28.180759,1.249595,,,,,,,,,,,38.844939,29.335639,57.863540,,,,,41.666667,33.333333,,,,0.014663,0.896250
sh600003,ST东北高,2005-01-11,,,,3.380000,3.420000,3.370000,3.410000,3.547075,,0.005900,360200.000000,1220759.000000,0.001201,1023000000.000000,4137012000.000000,0.000000,0.000000,23.888720,7.391133,28.515243,1.264427,,,,,,,,,,,35.767409,24.580989,58.140249,,,,,41.666667,29.166667,,,,0.014749,0.934856
sh600003,ST东北高,2005-01-10,,,,3.350000,3.400000,3.350000,3.390000,3.526270,,0.008929,548800.000000,1854880.000000,0.001829,1017000000.000000,4112748000.000000,0.000000,0.000000,23.748603,7.347781,28.347990,1.257010,,,,,,,,,,,26.567780,18.987779,41.727783,,,,,33.333333,25.000000,,,,0.014881,1.403294
sh600003,ST东北高,2005-01-07,,,,3.340000,3.390000,3.320000,3.360000,3.495063,,0.009009,321900.000000,1079444.000000,0.001073,1008000000.000000,4076352000.000000,0.000000,0.000000,23.538429,7.282753,28.097111,1.245886,,,,,,,,,,,19.481300,15.197778,28.048343,,,,,33.333333,22.222222,,,,0.021021,0.884682
sh600003,ST东北高,2005-01-06,,,,3.350000,3.360000,3.300000,3.330000,3.463857,,-0.002994,279600.000000,929121.000000,0.000932,999000000.000000,4039956000.000000,0.000000,0.000000,23.328264,7.217729,27.846244,1.234762,,,,,,,,,,,14.407135,13.056017,17.109370,金叉,,,,25.000000,20.833333,,,,0.017964,0.724660
sh600003,ST东北高,2005-01-05,,,,3.290000,3.380000,3.280000,3.340000,3.474259,,0.012121,416000.000000,1388716.000000,0.001387,1002000000.000000,4052088000.000000,0.000000,0.000000,23.398319,7.239404,27.929866,1.238470,,,,,,,,,,,12.351443,12.380459,12.293412,,,,,25.000000,20.833333,,,,0.030303,1.068595
sh600003,ST东北高,2005-01-04,,,,3.310000,3.360000,3.280000,3.300000,3.432652,,-0.023669,389099.000000,1292756.000000,0.001297,990000000.000000,4003560000.000000,0.000000,0.000000,23.118104,7.152706,27.595382,1.223638,,,,,,,,,,,8.849745,12.394967,1.759303,,,,,16.666667,20.833333,,,,0.023669,1.087561
sh600003,ST东北高,2004-12-31,,,,3.450000,3.460000,3.370000,3.380000,3.515869,,-0.017442,412699.000000,1403112.000000,0.001376,1014000000.000000,4100616000.000000,0.000000,0.000000,23.678552,7.326107,28.264372,1.253302,,,,,,,,,,,10.048812,14.167577,1.811280,,,,,16.666667,22.222222,,,,0.026163,1.189635
sh600003,ST东北高,2004-12-30,,,,3.480000,3.480000,3.430000,3.440000,3.578281,,-0.011494,431783.000000,1488792.000000,0.001439,1032000000.000000,4173408000.000000,0.000000,0.000000,24.098885,7.456158,28.766110,1.275551,,,,,,,,,,,12.800490,16.226960,5.947550,,,,,16.666667,25.000000,,,,0.014368,1.342798
sh600003,ST东北高,2004-12-29,,,,3.490000,3.520000,3.470000,3.480000,3.619888,,-0.002865,296900.000000,1034893.000000,0.000990,1044000000.000000,4221936000.000000,0.000000,0.000000,24.379098,7.542855,29.100593,1.290382,,,,,,,,,,,16.075735,17.940195,12.346815,,,,,25.000000,27.777778,,,,0.014327,0.969894
sh600003,ST东北高,2004-12-28,,,,3.550000,3.550000,3.480000,3.490000,3.630289,,-0.008523,258379.000000,903318.000000,0.000861,1047000000.000000,4234068000.000000,0.000000,0.000000,24.449145,7.564528,29.184205,1.294090,,,,,,,,,,,18.558047,18.872425,17.929292,死叉,,,,25.000000,27.777778,,,,0.019886,0.735505
sh600003,ST东北高,2004-12-27,,,,3.500000,3.550000,3.480000,3.520000,3.661496,,0.002849,334800.000000,1174723.000000,0.001116,1056000000.000000,4270464000.000000,0.000000,0.000000,24.659316,7.629554,29.435080,1.305214,,,,,,,,,,,20.694214,19.029614,24.023413,,,,,25.000000,29.166667,,,,0.019943,0.903598
sh600003,ST东北高,2004-12-24,,,,3.500000,3.510000,3.470000,3.510000,3.651094,,0.000000,285911.000000,998987.000000,0.000953,1053000000.000000,4258332000.000000,0.000000,0.000000,24.589261,7.607880,29.351458,1.301506,,,,,,,,,,,19.041320,18.197314,20.729333,,,,,25.000000,30.555556,,,,0.011396,0.684694
sh600003,ST东北高,2004-12-23,,,,3.570000,3.590000,3.510000,3.510000,3.651094,,-0.014045,354590.000000,1255035.000000,0.001182,1053000000.000000,4258332000.000000,0.000000,0.000000,24.589261,7.607880,29.351458,1.301506,,,,,,,,,,,18.561981,17.775311,20.135320,,,,,33.333333,31.944444,,,,0.022472,0.745826
sh600003,ST东北高,2004-12-22,,,,3.510000,3.570000,3.490000,3.560000,3.703104,,0.022989,522793.000000,1849414.000000,0.001743,1068000000.000000,4318992000.000000,0.000000,0.000000,24.939537,7.716254,29.769572,1.320046,,,,,,,,,,,17.842971,17.381976,18.764961,金叉,,,,33.333333,31.944444,,,,0.022989,1.046518
sh600003,ST东北高,2004-12-21,,,,3.490000,3.520000,3.470000,3.480000,3.619886,,-0.002865,354500.000000,1240187.000000,0.001182,1044000000.000000,4221936000.000000,0.000000,0.000000,24.379086,7.542852,29.100579,1.290382,,,,,,,,,,,10.635424,17.151478,-2.396685,,,,,25.000000,31.944444,,,,0.014327,0.724448
sh600003,ST东北高,2004-12-20,,,,3.550000,3.550000,3.460000,3.490000,3.630287,,-0.025140,570080.000000,1993026.000000,0.001900,1047000000.000000,4234068000.000000,0.000000,0.000000,24.449133,7.564524,29.184191,1.294089,,,,,,,,,,,12.828136,20.409505,-2.334603,,,,,33.333333,33.333333,,,,0.025140,1.113310
sh600003,ST东北高,2004-12-17,,,,3.640000,3.640000,3.580000,3.580000,3.723906,,-0.016484,575200.000000,2075790.000000,0.001917,1074000000.000000,4343256000.000000,0.000000,0.000000,25.079635,7.759600,29.936803,1.327462,,,,,,,,,,,14.554704,24.200190,-4.736269,,,,,33.333333,34.722222,,,,0.016484,1.160139
sh600003,ST东北高,2004-12-16,,,,3.660000,3.670000,3.630000,3.640000,3.786320,,-0.008174,475200.000000,1732014.000000,0.001584,1092000000.000000,4416048000.000000,0.000000,0.000000,25.499977,7.889653,30.438552,1.349710,,,,,,,,,,,21.832056,29.022933,7.450301,,,,,33.333333,36.111111,,,,0.010899,0.970068
sh600003,ST东北高,2004-12-15,,,,3.700000,3.710000,3.630000,3.670000,3.817524,,-0.005420,471711.000000,1724754.000000,0.001572,1101000000.000000,4452444000.000000,0.000000,0.000000,25.710131,7.954675,30.689407,1.360834,,,,,,,,,,,29.414750,32.618372,23.007507,,,,,33.333333,36.111111,,,,0.021680,0.850808
sh600003,ST东北高,2004-12-14,,,,3.670000,3.700000,3.650000,3.690000,3.838328,,0.008197,468103.000000,1717173.000000,0.001560,1107000000.000000,4476708000.000000,0.000000,0.000000,25.850240,7.998024,30.856650,1.368250,,,,,,,,,,,30.788792,34.220182,23.926010,,,,,33.333333,36.111111,,,,0.013661,0.851801
sh600003,ST东北高,2004-12-13,,,,3.700000,3.710000,3.660000,3.660000,3.807121,,-0.018767,488800.000000,1799082.000000,0.001629,1098000000.000000,4440312000.000000,0.000000,0.000000,25.640068,7.932997,30.605774,1.357125,,,,,,,,,,,30.798572,35.935878,20.523961,死叉,,,,33.333333,37.500000,,,,0.013405,0.917892
sh600003,ST东北高,2004-12-10,,,,3.750000,3.770000,3.700000,3.730000,3.879936,,-0.013228,545500.000000,2031182.000000,0.001818,1119000000.000000,4525236000.000000,0.000000,0.000000,26.130458,8.084723,31.191138,1.383081,,,,,,,,,,,46.197858,38.504531,61.584514,,,,,41.666667,40.277778,,,,0.018519,1.019724
sh600003,ST东北高,2004-12-09,,,,3.740000,3.780000,3.680000,3.780000,3.931948,,0.010695,798023.000000,2992732.000000,0.002660,1134000000.000000,4585896000.000000,0.000000,0.000000,26.480746,8.193102,31.609266,1.401622,,,,,,,,,,,44.296788,34.657867,63.574629,,,,,41.666667,40.277778,,,,0.026738,1.205424
sh600003,ST东北高,2004-12-08,,,,3.710000,3.750000,3.700000,3.740000,3.890340,,0.008086,447300.000000,1664496.000000,0.001491,1122000000.000000,4537368000.000000,0.000000,0.000000,26.200531,8.106404,31.274782,1.386790,,,,,,,,,,,30.730896,29.838406,32.515874,金叉,,,,33.333333,40.277778,,,,0.013477,0.740806
sh600003,ST东北高,2004-12-07,,,,3.760000,3.770000,3.700000,3.710000,3.859135,,-0.015915,383000.000000,1430210.000000,0.001277,1113000000.000000,4500972000.000000,0.000000,0.000000,25.990373,8.041381,31.023923,1.375667,,,,,,,,,,,28.449284,29.392162,26.563530,死叉,,,,33.333333,43.055556,,,,0.018568,0.630326
sh600003,ST东北高,2004-12-06,,,,3.760000,3.770000,3.710000,3.770000,3.921547,,0.000000,500920.000000,1873778.000000,0.001670,1131000000.000000,4573764000.000000,0.000000,0.000000,26.410699,8.171430,31.525653,1.397915,,,,,,,,,,,33.850397,29.863600,41.823991,金叉,,,,41.666667,45.833333,,,,0.015915,0.784683
sh600003,ST东北高,2004-12-03,,,,3.700000,3.770000,3.690000,3.770000,3.921547,,0.016173,1180891.000000,4395545.000000,0.003936,1131000000.000000,4573764000.000000,0.000000,0.000000,26.410699,8.171430,31.525653,1.397915,,,,,,,,,,,25.775596,27.870202,21.586384,,,,,50.000000,47.222222,,,,0.021563,1.895217
sh600003,ST东北高,2004-12-02,,,,3.750000,3.750000,3.680000,3.710000,3.859133,,-0.002688,506900.000000,1881855.000000,0.001690,1113000000.000000,4500972000.000000,0.000000,0.000000,25.990357,8.041376,31.023904,1.375666,,,,,,,,,,,19.098177,28.917505,-0.540480,,,,,41.666667,47.222222,,,,0.018817,1.096303
sh600003,ST东北高,2004-12-01,,,,3.760000,3.760000,3.700000,3.720000,3.869534,,-0.002681,466400.000000,1733591.000000,0.001555,1116000000.000000,4513104000.000000,0.000000,0.000000,26.060407,8.063050,31.107521,1.379374,,,,,,,,,,,22.397265,33.827169,-0.462543,,,,,41.666667,48.611111,,,,0.016086,0.993495
sh600003,ST东北高,2004-11-30,,,,3.750000,3.750000,3.690000,3.730000,3.879937,,-0.005333,536750.000000,1996901.000000,0.001789,1119000000.000000,4525236000.000000,0.000000,0.000000,26.130463,8.084725,31.191144,1.383082,,,,,,,,,,,27.074158,39.542121,2.138232,,,,,50.000000,50.000000,,,,0.016000,0.974679
sh600003,ST东北高,2004-11-29,,,,3.810000,3.820000,3.730000,3.750000,3.900739,,-0.020888,424510.000000,1598640.000000,0.001415,1125000000.000000,4549500000.000000,0.000000,0.000000,26.270564,8.128072,31.358378,1.390497,,,,,,,,,,,31.915585,45.776103,4.194550,,,,,50.000000,51.388889,,,,0.023499,0.694956
sh600003,ST东北高,2004-11-26,,,,3.810000,3.850000,3.790000,3.830000,3.983956,,0.005249,377300.000000,1444851.000000,0.001258,1149000000.000000,4646556000.000000,0.000000,0.000000,26.831010,8.301473,32.027366,1.420162,,,,,,,,,,,42.610220,52.706361,22.417936,,,,,50.000000,51.388889,,,,0.015748,0.514991
sh600003,ST东北高,2004-11-25,,,,3.790000,3.830000,3.780000,3.810000,3.963153,,0.005277,542310.000000,2057491.000000,0.001808,1143000000.000000,4622292000.000000,0.000000,0.000000,26.690910,8.258126,31.860132,1.412746,,,,,,,,,,,43.915329,57.754432,16.237124,,,,,50.000000,51.388889,,,,0.013193,0.664239
sh600003,ST东北高,2004-11-24,,,,3.860000,3.860000,3.790000,3.790000,3.942350,,-0.018135,872600.000000,3334216.000000,0.002909,1137000000.000000,4598028000.000000,0.000000,0.000000,26.550801,8.214777,31.692889,1.405330,,,,,,,,,,,52.539661,64.673984,28.271016,死叉,,,,50.000000,51.388889,,,,0.018135,1.078891
sh600003,ST东北高,2004-11-23,,,,3.900000,3.910000,3.830000,3.860000,4.015165,,-0.012788,837501.000000,3236586.000000,0.002792,1158000000.000000,4682952000.000000,0.000000,0.000000,27.041193,8.366503,32.278255,1.431287,,,,,,,,,,,72.142825,70.741145,74.946184,,,,,50.000000,51.388889,,,,0.020460,1.131187
sh600003,ST东北高,2004-11-22,,,,3.880000,3.920000,3.870000,3.910000,4.067176,,0.010336,1033460.000000,4026411.000000,0.003445,1173000000.000000,4743612000.000000,0.000000,0.000000,27.391475,8.474880,32.696376,1.449827,,,,,,,,,,,78.214237,70.040305,94.562101,,,,,58.333333,51.388889,,,,0.012920,1.488637
sh600003,ST东北高,2004-11-19,,,,3.840000,3.870000,3.820000,3.870000,4.025567,,0.010444,796321.000000,3065435.000000,0.002654,1161000000.000000,4695084000.000000,0.000000,0.000000,27.111253,8.388180,32.361884,1.434995,,,,,,,,,,,70.262532,65.953339,78.880918,,,,,50.000000,48.611111,,,,0.013055,1.285509
sh600003,ST东北高,2004-11-18,,,,3.790000,3.840000,3.780000,3.830000,3.983959,,0.005249,504086.000000,1921376.000000,0.001680,1149000000.000000,4646556000.000000,0.000000,0.000000,26.831030,8.301479,32.027390,1.420163,,,,,,,,,,,65.810465,63.798743,69.833908,,,,,50.000000,48.611111,,,,0.015748,0.807305
sh600003,ST东北高,2004-11-17,,,,3.830000,3.860000,3.770000,3.810000,3.963156,,-0.010390,530500.000000,2020235.000000,0.001768,1143000000.000000,4622292000.000000,0.000000,0.000000,26.690930,8.258132,31.860156,1.412747,,,,,,,,,,,66.023389,62.792882,72.484404,,,,,50.000000,50.000000,,,,0.023377,0.581096
sh600003,ST东北高,2004-11-16,,,,3.860000,3.900000,3.800000,3.850000,4.004766,,-0.005168,606795.000000,2338561.000000,0.002023,1155000000.000000,4670820000.000000,0.000000,0.000000,26.971160,8.344835,32.194658,1.427580,,,,,,,,,,,70.188930,61.177628,88.211534,,,,,50.000000,50.000000,,,,0.025840,0.526010
sh600003,ST东北高,2004-11-15,,,,3.830000,3.880000,3.820000,3.870000,4.025570,,0.010444,659596.000000,2538765.000000,0.002199,1161000000.000000,4695084000.000000,0.000000,0.000000,27.111271,8.388185,32.361905,1.434996,,,,,,,,,,,68.744933,56.671977,92.890846,,,,,50.000000,50.000000,,,,0.015666,0.595077
sh600003,ST东北高,2004-11-12,,,,3.840000,3.860000,3.780000,3.830000,3.983962,,-0.002604,821052.000000,3132031.000000,0.002737,1149000000.000000,4646556000.000000,0.000000,0.000000,26.831047,8.301485,32.027410,1.420164,,,,,,,,,,,62.376659,50.635499,85.858980,,,,,41.666667,50.000000,,,,0.020833,0.793594
sh600003,ST东北高,2004-11-11,,,,3.890000,3.920000,3.800000,3.840000,3.994363,,-0.007752,1946705.000000,7564431.000000,0.006489,1152000000.000000,4658688000.000000,0.000000,0.000000,26.901098,8.323158,32.111027,1.423871,,,,,,,,,,,58.564989,44.764918,86.165129,,,,,50.000000,50.000000,,,,0.031008,2.014786
sh600003,ST东北高,2004-11-10,,,,3.780000,3.900000,3.750000,3.870000,4.025569,,0.032000,1733754.000000,6659699.000000,0.005779,1161000000.000000,4695084000.000000,0.000000,0.000000,27.111264,8.388183,32.361897,1.434995,,,,,,,,,,,51.180816,37.864883,77.812682,,,,,58.333333,48.611111,,,,0.040000,2.326742
sh600003,ST东北高,2004-11-09,,,,3.690000,3.750000,3.680000,3.750000,3.900745,,0.016260,381000.000000,1418959.000000,0.001270,1125000000.000000,4549500000.000000,0.000000,0.000000,26.270605,8.128085,31.358427,1.390499,,,,,,,,,,,32.128367,31.206917,33.971267,金叉,,,,50.000000,44.444444,,,,0.018970,0.674394
sh600003,ST东北高,2004-11-08,,,,3.700000,3.720000,3.660000,3.690000,3.838334,,-0.010724,290489.000000,1070683.000000,0.000968,1107000000.000000,4476708000.000000,0.000000,0.000000,25.850280,7.998037,30.856697,1.368252,,,,,,,,,,,27.880051,30.746192,22.147768,,,,,50.000000,41.666667,,,,0.016086,0.509673
sh600003,ST东北高,2004-11-05,,,,3.720000,3.760000,3.690000,3.730000,3.879942,,0.005391,479098.000000,1781300.000000,0.001597,1119000000.000000,4525236000.000000,0.000000,0.000000,26.130503,8.084737,31.191192,1.383084,,,,,,,,,,,31.214015,32.179262,29.283521,,,,,50.000000,38.888889,,,,0.018868,0.709844
sh600003,ST东北高,2004-11-04,,,,3.770000,3.840000,3.700000,3.710000,3.859138,,-0.013298,841371.000000,3168436.000000,0.002805,1113000000.000000,4500972000.000000,0.000000,0.000000,25.990389,8.041386,31.023942,1.375668,,,,,,,,,,,30.154356,32.661886,25.139297,,,,,41.666667,36.111111,,,,0.037234,1.097956
sh600003,ST东北高,2004-11-03,,,,3.650000,3.760000,3.650000,3.760000,3.911148,,0.027322,832801.000000,3102990.000000,0.002776,1128000000.000000,4561632000.000000,0.000000,0.000000,26.340667,8.149762,31.442058,1.394208,,,,,,,,,,,31.595171,33.915651,26.954210,,,,,41.666667,34.722222,,,,0.030055,1.019245
sh600003,ST东北高,2004-11-02,,,,3.640000,3.700000,3.620000,3.660000,3.807130,,0.005495,406000.000000,1488164.000000,0.001353,1098000000.000000,4440312000.000000,0.000000,0.000000,25.640127,7.933016,30.605845,1.357128,,,,,,,,,,,26.180635,35.075891,8.390122,,,,,33.333333,33.333333,,,,0.021978,0.427479
sh600003,ST东北高,2004-11-01,,,,3.700000,3.720000,3.620000,3.640000,3.786324,,-0.024129,815400.000000,2987623.000000,0.002718,1092000000.000000,4416048000.000000,0.000000,0.000000,25.500005,7.889662,30.438585,1.349712,,,,,,,,,,,33.210346,39.523519,20.584000,死叉,,,,33.333333,33.333333,,,,0.026810,0.763306
sh600003,ST东北高,2004-10-29,,,,3.780000,3.790000,3.650000,3.730000,3.879943,,-0.028646,935962.000000,3499740.000000,0.003120,1119000000.000000,4525236000.000000,0.000000,0.000000,26.130508,8.084739,31.191198,1.383084,,,,,,,,,,,46.785216,42.680105,54.995436,,,,,33.333333,33.333333,,,,0.036458,0.832071
sh600003,ST东北高,2004-10-28,,,,3.900000,3.940000,3.820000,3.840000,3.994366,,-0.025381,1095217.000000,4247453.000000,0.003651,1152000000.000000,4658688000.000000,0.000000,0.000000,26.901117,8.323164,32.111051,1.423872,,,,,,,,,,,54.463538,40.627550,82.135513,,,,,33.333333,33.333333,,,,0.030457,0.940381
sh600003,ST东北高,2004-10-27,,,,3.850000,3.950000,3.800000,3.940000,4.098387,,0.023377,1496189.000000,5790806.000000,0.004987,1182000000.000000,4780008000.000000,0.000000,0.000000,28.088590,7.861967,12.745090,1.460354,,,,,,,,,,,50.266735,33.709556,83.381093,,,,,33.333333,34.722222,,,,0.038961,1.339965
sh600003,ST东北高,2004-10-26,,,,3.800000,3.870000,3.730000,3.850000,4.004767,,0.015831,998472.000000,3785627.000000,0.003328,1155000000.000000,4670820000.000000,0.000000,0.000000,27.446962,7.682376,12.453954,1.426995,,,,,,,,,,,29.685817,25.430967,38.195518,金叉,,,,33.333333,36.111111,,,,0.036939,1.002849
sh600003,ST东北高,2004-10-25,,,,3.830000,3.860000,3.770000,3.790000,3.942356,,0.000000,1098449.000000,4180015.000000,0.003661,1137000000.000000,4598028000.000000,0.000000,0.000000,27.019221,7.562651,12.259868,1.404757,,,,,,,,,,,23.232430,23.303542,23.090206,,,,,33.333333,37.500000,,,,0.023747,1.098382
sh600003,ST东北高,2004-10-22,,,,3.710000,3.800000,3.620000,3.790000,3.942356,,0.013369,1134933.000000,4198697.000000,0.003783,1137000000.000000,4598028000.000000,0.000000,0.000000,27.019221,7.562651,12.259868,1.404757,,,,,,,,,,,19.107904,23.339098,10.645516,,,,,33.333333,40.277778,,,,0.048128,1.196948
sh600003,ST东北高,2004-10-21,,,,3.770000,3.790000,3.710000,3.740000,3.890346,,-0.005319,854897.000000,3201394.000000,0.002850,1122000000.000000,4537368000.000000,0.000000,0.000000,26.662767,7.462880,12.098129,1.386224,,,,,,,,,,,14.006683,25.454695,-8.889339,,,,,33.333333,41.666667,,,,0.021277,0.914440
sh600003,ST东北高,2004-10-20,,,,3.860000,3.860000,3.710000,3.760000,3.911149,,-0.020833,891426.000000,3369682.000000,0.002971,1128000000.000000,4561632000.000000,0.000000,0.000000,26.805344,7.502787,12.162823,1.393637,,,,,,,,,,,18.423818,31.178700,-7.085946,,,,,41.666667,43.055556,,,,0.039063,0.826802
sh600003,ST东北高,2004-10-19,,,,3.910000,3.970000,3.810000,3.840000,3.994364,,-0.010309,1020600.000000,3962218.000000,0.003402,1152000000.000000,4658688000.000000,0.000000,0.000000,27.375661,7.662419,12.421602,1.423288,,,,,,,,,,,23.325382,37.556141,-5.136136,,,,,41.666667,44.444444,,,,0.041237,0.876471
