¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,ÐÂÀËÐÐÒµ,ÐÂÀË¸ÅÄî,ÐÂÀËµØÓò,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,ºó¸´È¨¼Û,Ç°¸´È¨¼Û,ÕÇµø·ù,³É½»Á¿,³É½»¶î,»»ÊÖÂÊ,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ,ÊÇ·ñÕÇÍ£,ÊÇ·ñµøÍ£,ÊÐÓ¯ÂÊTTM,ÊÐÏúÂÊTTM,ÊÐÏÖÂÊTTM,ÊÐ¾»ÂÊ,MA_5,MA_10,MA_20,MA_30,MA_60,MA½ð²æËÀ²æ,MACD_DIF,MACD_DEA,MACD_MACD,MACD_½ð²æËÀ²æ,KDJ_K,KDJ_D,KDJ_J,KDJ_½ð²æËÀ²æ,²¼ÁÖÏßÖÐ¹ì,²¼ÁÖÏßÉÏ¹ì,²¼ÁÖÏßÏÂ¹ì,psy,psyma,rsi1,rsi2,rsi3,Õñ·ù,Á¿±È
sh600002,ÆëÂ³ÍËÊÐ,2002-12-27,,,,3.800000,3.840000,3.760000,3.820000,4.051918,,0.002625,602001.000000,2287358.000000,0.001720,1337000000.000000,7449000000.000000,0.000000,0.000000,-27.338924,1.196613,6.625122,1.634807,,,,,,,,,,,33.872247,46.639013,8.338714,,,,,58.333333,50.000000,,,,0.020997,0.626100
sh600002,ÆëÂ³ÍËÊÐ,2002-12-26,,,,3.900000,3.940000,3.800000,3.810000,4.041310,,-0.023077,1708203.000000,6660032.000000,0.004881,1333500000.000000,7429500000.000000,0.000000,0.000000,-27.267348,1.193480,6.607777,1.630527,,,,,,,,,,,40.808371,53.022397,16.380319,ËÀ²æ,,,,50.000000,45.833333,,,,0.035897,1.722756
sh600002,ÆëÂ³ÍËÊÐ,2002-12-25,,,,3.930000,3.960000,3.900000,3.900000,4.136774,,-0.007634,466919.000000,1831217.000000,0.001334,1365000000.000000,7605000000.000000,0.000000,0.000000,-27.911460,1.221672,6.763867,1.669043,,,,,,,,,,,59.289479,59.129410,59.609618,,,,,50.000000,44.444444,,,,0.015267,0.604452
sh600002,ÆëÂ³ÍËÊÐ,2002-12-24,,,,3.960000,3.960000,3.890000,3.930000,4.168597,,-0.007576,771873.000000,3022466.000000,0.002205,1375500000.000000,7663500000.000000,0.000000,0.000000,-28.126175,1.231070,6.815899,1.681883,,,,,,,,,,,63.176643,59.049375,71.431179,,,,,50.000000,41.666667,,,,0.017677,0.730560
sh600002,ÆëÂ³ÍËÊÐ,2002-12-23,,,,3.930000,4.030000,3.930000,3.960000,4.200419,,0.007634,1258552.000000,4996655.000000,0.003596,1386000000.000000,7722000000.000000,0.000000,0.000000,-28.340886,1.240468,6.867931,1.694722,,,,,,,,,,,63.882611,56.985741,77.676352,,,,,50.000000,40.277778,,,,0.025445,1.249018
sh600002,ÆëÂ³ÍËÊÐ,2002-12-20,,,,3.900000,3.950000,3.880000,3.930000,4.168596,,0.007692,752215.000000,2958805.000000,0.002149,1375500000.000000,7663500000.000000,0.000000,0.000000,-28.126171,1.231070,6.815898,1.681882,,,,,,,,,,,59.712806,53.537306,72.063806,,,,,41.666667,38.888889,,,,0.017949,0.794756
sh600002,ÆëÂ³ÍËÊÐ,2002-12-19,,,,3.900000,3.940000,3.860000,3.900000,4.136776,,-0.005102,612777.000000,2385800.000000,0.001751,1365000000.000000,7605000000.000000,0.000000,0.000000,-27.911476,1.221673,6.763870,1.669044,,,,,,,,,,,57.624764,50.449556,71.975181,,,,,33.333333,38.888889,,,,0.020408,0.640615
sh600002,ÆëÂ³ÍËÊÐ,2002-12-18,,,,3.890000,4.060000,3.880000,3.920000,4.157990,,0.010309,1887330.000000,7481571.000000,0.005392,1372000000.000000,7644000000.000000,0.000000,0.000000,-28.054610,1.227938,6.798557,1.677603,,,,,,,,,,,58.659369,46.861952,82.254202,,,,,41.666667,38.888889,,,,0.046392,1.785755
sh600002,ÆëÂ³ÍËÊÐ,2002-12-17,,,,3.890000,3.900000,3.850000,3.880000,4.115563,,0.000000,527290.000000,2045570.000000,0.001507,1358000000.000000,7566000000.000000,0.000000,0.000000,-27.768347,1.215408,6.729185,1.660485,,,,,,,,,,,57.433497,40.963243,90.374005,,,,,33.333333,38.888889,,,,0.012887,0.665100
sh600002,ÆëÂ³ÍËÊÐ,2002-12-16,,,,3.860000,3.900000,3.840000,3.880000,4.115563,,0.005181,952751.000000,3698317.000000,0.002722,1358000000.000000,7566000000.000000,0.000000,0.000000,-27.768347,1.215408,6.729185,1.660485,,,,,,,,,,,41.150246,32.728117,57.994505,,,,,41.666667,41.666667,,,,0.015544,1.208830
sh600002,ÆëÂ³ÍËÊÐ,2002-12-13,,,,3.740000,3.860000,3.730000,3.860000,4.094350,,0.021164,802580.000000,3062649.000000,0.002293,1351000000.000000,7527000000.000000,0.000000,0.000000,-27.625220,1.209144,6.694501,1.651927,,,,,,,,,,,30.690886,28.517052,35.038555,½ð²æ,,,,41.666667,43.055556,,,,0.034392,1.211669
sh600002,ÆëÂ³ÍËÊÐ,2002-12-12,,,,3.730000,3.850000,3.720000,3.780000,4.009493,,0.010695,1114453.000000,4229548.000000,0.003184,1323000000.000000,7371000000.000000,0.000000,0.000000,-27.052677,1.184084,6.555755,1.617690,,,,,,,,,,,18.450122,27.430135,0.490097,,,,,41.666667,44.444444,,,,0.034759,1.784286
sh600002,ÆëÂ³ÍËÊÐ,2002-12-11,,,,3.780000,3.780000,3.700000,3.740000,3.967065,,-0.010582,566914.000000,2111191.000000,0.001620,1309000000.000000,7293000000.000000,0.000000,0.000000,-26.766411,1.171554,6.486383,1.600572,,,,,,,,,,,21.521337,31.920141,0.723730,,,,,33.333333,45.833333,,,,0.021164,0.920928
sh600002,ÆëÂ³ÍËÊÐ,2002-12-10,,,,3.800000,3.850000,3.780000,3.780000,4.009494,,-0.005263,504100.000000,1920329.000000,0.001440,1323000000.000000,7371000000.000000,0.000000,0.000000,-27.052682,1.184084,6.555756,1.617690,,,,,,,,,,,29.205083,37.119543,13.376163,,,,,41.666667,48.611111,,,,0.018421,0.625015
sh600002,ÆëÂ³ÍËÊÐ,2002-12-09,,,,3.820000,3.840000,3.790000,3.800000,4.030707,,-0.005236,323830.000000,1234324.000000,0.000925,1330000000.000000,7410000000.000000,0.000000,0.000000,-27.195814,1.190349,6.590442,1.626249,,,,,,,,,,,36.989442,41.076773,28.814781,,,,,50.000000,48.611111,,,,0.013089,0.257213
sh600002,ÆëÂ³ÍËÊÐ,2002-12-06,,,,3.850000,3.860000,3.790000,3.820000,4.051923,,-0.005208,613670.000000,2349063.000000,0.001753,1337000000.000000,7449000000.000000,0.000000,0.000000,-27.338960,1.196614,6.625131,1.634809,,,,,,,,,,,40.294290,43.120438,34.641994,,,,,50.000000,47.222222,,,,0.018229,0.228347
sh600002,ÆëÂ³ÍËÊÐ,2002-12-05,,,,3.900000,3.900000,3.790000,3.840000,4.073136,,-0.017903,1069437.000000,4099391.000000,0.003056,1344000000.000000,7488000000.000000,0.000000,0.000000,-27.482087,1.202879,6.659815,1.643368,,,,,,,,,,,43.985739,44.533512,42.890193,ËÀ²æ,,,,50.000000,44.444444,,,,0.028133,0.330316
sh600002,ÆëÂ³ÍËÊÐ,2002-12-04,,,,3.990000,3.990000,3.900000,3.910000,4.147387,,-0.005089,1521663.000000,5988193.000000,0.004348,1368500000.000000,7624500000.000000,0.000000,0.000000,-27.983068,1.224806,6.781220,1.673325,,,,,,,,,,,48.257090,44.807399,55.156471,,,,,50.000000,41.666667,,,,0.022901,0.461619
sh600002,ÆëÂ³ÍËÊÐ,2002-12-03,,,,3.860000,3.940000,3.800000,3.930000,4.168601,,0.005115,2766370.000000,10716684.000000,0.007904,1375500000.000000,7663500000.000000,0.000000,0.000000,-28.126202,1.231071,6.815906,1.681884,,,,,,,,,,,50.233736,43.082554,64.536101,,,,,50.000000,37.500000,,,,0.035806,0.854175
sh600002,ÆëÂ³ÍËÊÐ,2002-12-02,,,,3.960000,4.350000,3.900000,3.910000,4.147387,,-0.010127,7466090.000000,30550868.000000,0.021332,1368500000.000000,7624500000.000000,0.000000,0.000000,-27.983069,1.224807,6.781220,1.673325,,,,,,,,,,,51.932882,39.506963,76.784722,,,,,41.666667,33.333333,,,,0.113924,2.640265
sh600002,ÆëÂ³ÍËÊÐ,2002-11-29,,,,3.840000,3.960000,3.790000,3.950000,4.189817,,0.028646,3364530.000000,13122493.000000,0.009613,1382500000.000000,7702500000.000000,0.000000,0.000000,-28.269353,1.237337,6.850596,1.690444,,,,,,,,,,,55.747425,33.294003,100.654270,,,,,41.666667,30.555556,,,,0.044271,2.165625
sh600002,ÆëÂ³ÍËÊÐ,2002-11-28,,,,3.740000,3.850000,3.690000,3.840000,4.073138,,0.026738,1363167.000000,5159540.000000,0.003895,1344000000.000000,7488000000.000000,0.000000,0.000000,-27.482100,1.202879,6.659819,1.643368,,,,,,,,,,,34.871137,22.067291,60.478829,,,,,33.333333,26.388889,,,,0.042781,1.177763
sh600002,ÆëÂ³ÍËÊÐ,2002-11-27,,,,3.650000,3.800000,3.560000,3.740000,3.967067,,0.021858,1233066.000000,4509536.000000,0.003523,1309000000.000000,7293000000.000000,0.000000,0.000000,-26.766420,1.171554,6.486386,1.600572,,,,,,,,,,,19.748567,15.665368,27.914963,½ð²æ,,,,33.333333,25.000000,,,,0.065574,1.116091
sh600002,ÆëÂ³ÍËÊÐ,2002-11-26,,,,3.760000,3.810000,3.650000,3.660000,3.882209,,-0.026596,712048.000000,2668219.000000,0.002034,1281000000.000000,7137000000.000000,0.000000,0.000000,-26.193874,1.146494,6.347639,1.566335,,,,,,,,,,,10.872850,13.623769,5.371010,ËÀ²æ,,,,25.000000,25.000000,,,,0.042553,0.670009
sh600002,ÆëÂ³ÍËÊÐ,2002-11-25,,,,3.720000,3.850000,3.680000,3.760000,3.988282,,0.010753,1095222.000000,4117807.000000,0.003129,1316000000.000000,7332000000.000000,0.000000,0.000000,-26.909561,1.177820,6.521073,1.609132,,,,,,,,,,,15.089762,14.999229,15.270829,½ð²æ,,,,25.000000,27.777778,,,,0.045699,1.055814
sh600002,ÆëÂ³ÍËÊÐ,2002-11-22,,,,3.700000,3.770000,3.650000,3.720000,3.945852,,0.005405,1383600.000000,5123607.000000,0.003953,1302000000.000000,7254000000.000000,0.000000,0.000000,-26.623281,1.165289,6.451698,1.592013,,,,,,,,,,,10.412421,14.953963,1.329339,,,,,25.000000,31.944444,,,,0.032432,1.525250
sh600002,ÆëÂ³ÍËÊÐ,2002-11-21,,,,3.800000,3.800000,3.670000,3.700000,3.924639,,-0.026316,1100102.000000,4083514.000000,0.003143,1295000000.000000,7215000000.000000,0.000000,0.000000,-26.480155,1.159025,6.417014,1.583454,,,,,,,,,,,9.137151,17.224733,-7.038015,,,,,16.666667,37.500000,,,,0.034211,1.297705
sh600002,ÆëÂ³ÍËÊÐ,2002-11-20,,,,3.890000,3.920000,3.790000,3.800000,4.030712,,-0.018088,1022750.000000,3931840.000000,0.002922,1330000000.000000,7410000000.000000,0.000000,0.000000,-27.195841,1.190350,6.590449,1.626251,,,,,,,,,,,10.875537,21.268525,-9.910437,,,,,25.000000,44.444444,,,,0.033592,1.253418
sh600002,ÆëÂ³ÍËÊÐ,2002-11-19,,,,3.900000,3.920000,3.830000,3.870000,4.104962,,-0.007692,584950.000000,2269258.000000,0.001671,1354500000.000000,7546500000.000000,0.000000,0.000000,-27.696821,1.212278,6.711853,1.656208,,,,,,,,,,,15.332914,26.465018,-6.931295,,,,,33.333333,50.000000,,,,0.023077,0.796061
sh600002,ÆëÂ³ÍËÊÐ,2002-11-18,,,,3.980000,3.990000,3.860000,3.900000,4.136782,,-0.017632,444249.000000,1735194.000000,0.001269,1365000000.000000,7605000000.000000,0.000000,0.000000,-27.911517,1.221675,6.763880,1.669046,,,,,,,,,,,18.744052,32.031071,-7.829986,,,,,41.666667,54.166667,,,,0.032746,0.525752
sh600002,ÆëÂ³ÍËÊÐ,2002-11-15,,,,4.000000,4.040000,3.920000,3.970000,4.211031,,-0.005013,1086594.000000,4321106.000000,0.003105,1389500000.000000,7741500000.000000,0.000000,0.000000,-28.412486,1.243602,6.885282,1.699003,,,,,,,,,,,23.570623,38.674580,-6.637292,,,,,50.000000,58.333333,,,,0.030075,1.293968
sh600002,ÆëÂ³ÍËÊÐ,2002-11-14,,,,4.060000,4.060000,3.990000,3.990000,4.232247,,-0.022059,941300.000000,3781937.000000,0.002689,1396500000.000000,7780500000.000000,0.000000,0.000000,-28.555635,1.249867,6.919971,1.707563,,,,,,,,,,,28.776987,46.226559,-6.122157,,,,,58.333333,61.111111,,,,0.017157,1.178365
sh600002,ÆëÂ³ÍËÊÐ,2002-11-13,,,,4.100000,4.100000,4.000000,4.080000,4.327712,,-0.009709,616936.000000,2495411.000000,0.001763,1428000000.000000,7956000000.000000,0.000000,0.000000,-29.199752,1.278060,7.076062,1.746080,,,,,,,,,,,43.165480,54.951345,19.593751,,,,,58.333333,62.500000,,,,0.024272,0.833669
sh600002,ÆëÂ³ÍËÊÐ,2002-11-12,,,,4.110000,4.190000,4.000000,4.120000,4.370142,,0.002433,1135809.000000,4632411.000000,0.003245,1442000000.000000,8034000000.000000,0.000000,0.000000,-29.486032,1.290591,7.145437,1.763199,,,,,,,,,,,51.414887,60.844277,32.556107,,,,,58.333333,63.888889,,,,0.046229,1.527350
sh600002,ÆëÂ³ÍËÊÐ,2002-11-11,,,,4.150000,4.200000,4.080000,4.110000,4.359535,,-0.009639,418050.000000,1717434.000000,0.001194,1438500000.000000,8014500000.000000,0.000000,0.000000,-29.414467,1.287458,7.128095,1.758920,,,,,,,,,,,57.122331,65.558972,40.249048,ËÀ²æ,,,,58.333333,65.277778,,,,0.028916,0.526162
sh600002,ÆëÂ³ÍËÊÐ,2002-11-08,,,,4.300000,4.300000,4.110000,4.150000,4.401966,,-0.025822,881999.000000,3698791.000000,0.002520,1452500000.000000,8092500000.000000,0.000000,0.000000,-29.700752,1.299989,7.197471,1.776039,,,,,,,,,,,70.868681,69.777293,73.051458,,,,,66.666667,65.277778,,,,0.044601,1.061300
sh600002,ÆëÂ³ÍËÊÐ,2002-11-07,,,,4.240000,4.300000,4.230000,4.260000,4.518646,,0.002353,647331.000000,2763398.000000,0.001850,1491000000.000000,8307000000.000000,0.000000,0.000000,-30.488014,1.334447,7.388250,1.823115,,,,,,,,,,,79.740521,69.231598,100.758368,,,,,66.666667,63.888889,,,,0.016471,0.839449
sh600002,ÆëÂ³ÍËÊÐ,2002-11-06,,,,4.270000,4.270000,4.230000,4.250000,4.508039,,-0.002347,635044.000000,2698518.000000,0.001814,1487500000.000000,8287500000.000000,0.000000,0.000000,-30.416444,1.331314,7.370907,1.818836,,,,,,,,,,,75.860782,63.977137,99.628073,,,,,66.666667,61.111111,,,,0.009390,0.842250
sh600002,ÆëÂ³ÍËÊÐ,2002-11-05,,,,4.220000,4.290000,4.200000,4.260000,4.518644,,0.011876,1390214.000000,5918360.000000,0.003972,1491000000.000000,8307000000.000000,0.000000,0.000000,-30.487999,1.334446,7.388247,1.823114,,,,,,,,,,,70.242786,58.035314,94.657730,,,,,66.666667,56.944444,,,,0.021378,1.832793
sh600002,ÆëÂ³ÍËÊÐ,2002-11-04,,,,4.190000,4.210000,4.180000,4.210000,4.465611,,0.012019,600690.000000,2520473.000000,0.001716,1473500000.000000,8209500000.000000,0.000000,0.000000,-30.130173,1.318784,7.301534,1.801717,,,,,,,,,,,60.202889,51.931578,76.745511,,,,,66.666667,52.777778,,,,0.007212,0.871863
sh600002,ÆëÂ³ÍËÊÐ,2002-11-01,,,,4.110000,4.190000,4.110000,4.160000,4.412576,,0.007264,582412.000000,2418886.000000,0.001664,1456000000.000000,8112000000.000000,0.000000,0.000000,-29.772340,1.303122,7.214819,1.780320,,,,,,,,,,,51.971000,47.795923,60.321155,,,,,58.333333,48.611111,,,,0.019370,0.863290
sh600002,ÆëÂ³ÍËÊÐ,2002-10-31,,,,4.130000,4.160000,4.100000,4.130000,4.380754,,0.002427,561565.000000,2323850.000000,0.001604,1445500000.000000,8053500000.000000,0.000000,0.000000,-29.557633,1.293724,7.162789,1.767481,,,,,,,,,,,47.956500,45.708384,52.452732,,,,,58.333333,45.833333,,,,0.014563,0.864492
sh600002,ÆëÂ³ÍËÊÐ,2002-10-30,,,,4.080000,4.140000,4.030000,4.120000,4.370148,,0.007335,657729.000000,2696323.000000,0.001879,1442000000.000000,8034000000.000000,0.000000,0.000000,-29.486070,1.290592,7.145447,1.763201,,,,,,,,,,,46.934750,44.584326,51.635599,,,,,50.000000,41.666667,,,,0.026895,0.986391
sh600002,ÆëÂ³ÍËÊÐ,2002-10-29,,,,4.100000,4.150000,3.980000,4.090000,4.338326,,-0.026190,1042469.000000,4201861.000000,0.002978,1431500000.000000,7975500000.000000,0.000000,0.000000,-29.271365,1.281195,7.093416,1.750362,,,,,,,,,,,47.068792,43.409114,54.388148,,,,,41.666667,40.277778,,,,0.040476,1.796812
sh600002,ÆëÂ³ÍËÊÐ,2002-10-24,,,,4.250000,4.250000,4.180000,4.200000,4.455003,,-0.016393,529035.000000,2227640.000000,0.001512,1470000000.000000,8190000000.000000,0.000000,0.000000,-30.058683,1.315655,7.284210,1.813686,,,,,,,,,,,52.269854,41.579275,73.651014,,,,,41.666667,38.888889,,,,0.016393,1.168362
sh600002,ÆëÂ³ÍËÊÐ,2002-10-23,,,,4.270000,4.280000,4.210000,4.270000,4.529251,,0.004706,457150.000000,1941750.000000,0.001306,1494500000.000000,8326500000.000000,0.000000,0.000000,-30.559648,1.337582,7.405610,1.843914,,,,,,,,,,,56.976210,36.233985,98.460661,,,,,41.666667,37.500000,,,,0.016471,1.060203
sh600002,ÆëÂ³ÍËÊÐ,2002-10-22,,,,4.220000,4.280000,4.190000,4.250000,4.508036,,0.011905,647633.000000,2746645.000000,0.001850,1487500000.000000,8287500000.000000,0.000000,0.000000,-30.416508,1.331317,7.370922,1.835277,,,,,,,,,,,39.035744,25.862872,65.381487,½ð²æ,,,,41.666667,34.722222,,,,0.021429,1.475242
sh600002,ÆëÂ³ÍËÊÐ,2002-10-21,,,,4.180000,4.200000,4.150000,4.200000,4.454999,,0.000000,224598.000000,937648.000000,0.000642,1470000000.000000,8190000000.000000,0.000000,0.000000,-30.058659,1.315654,7.284204,1.813685,,,,,,,,,,,19.267902,19.276437,19.250831,,,,,33.333333,33.333333,,,,0.011905,0.557728
sh600002,ÆëÂ³ÍËÊÐ,2002-10-18,,,,4.180000,4.220000,4.150000,4.200000,4.454999,,0.004785,405586.000000,1698180.000000,0.001159,1470000000.000000,8190000000.000000,0.000000,0.000000,-30.058659,1.315654,7.284204,1.813685,,,,,,,,,,,18.187567,19.280704,16.001292,,,,,41.666667,33.333333,,,,0.016746,0.872190
sh600002,ÆëÂ³ÍËÊÐ,2002-10-17,,,,4.240000,4.280000,4.170000,4.180000,4.433783,,-0.011820,420989.000000,1773654.000000,0.001203,1463000000.000000,8151000000.000000,0.000000,0.000000,-29.915514,1.309389,7.249515,1.805048,,,,,,,,,,,18.190441,19.827273,14.916777,ËÀ²æ,,,,33.333333,31.944444,,,,0.026005,0.927384
sh600002,ÆëÂ³ÍËÊÐ,2002-10-16,,,,4.250000,4.280000,4.200000,4.230000,4.486818,,0.002370,496200.000000,2109449.000000,0.001418,1480500000.000000,8248500000.000000,0.000000,0.000000,-30.273345,1.325051,7.336229,1.826639,,,,,,,,,,,21.571376,20.645689,23.422749,½ð²æ,,,,33.333333,31.944444,,,,0.018957,1.013919
sh600002,ÆëÂ³ÍËÊÐ,2002-10-15,,,,4.240000,4.250000,4.200000,4.220000,4.476209,,-0.004717,466136.000000,1970073.000000,0.001332,1477000000.000000,8229000000.000000,0.000000,0.000000,-30.201766,1.321918,7.318883,1.822320,,,,,,,,,,,19.499921,20.182846,18.134071,,,,,25.000000,33.333333,,,,0.011792,0.809871
sh600002,ÆëÂ³ÍËÊÐ,2002-10-14,,,,4.200000,4.260000,4.140000,4.240000,4.497423,,0.009524,536190.000000,2246779.000000,0.001532,1484000000.000000,8268000000.000000,0.000000,0.000000,-30.344903,1.328183,7.353570,1.830956,,,,,,,,,,,18.138770,20.524308,13.367694,,,,,33.333333,37.500000,,,,0.028571,0.963257
sh600002,ÆëÂ³ÍËÊÐ,2002-10-11,,,,4.220000,4.230000,4.190000,4.200000,4.454994,,-0.002375,350251.000000,1474078.000000,0.001001,1470000000.000000,8190000000.000000,0.000000,0.000000,-30.058625,1.315653,7.284195,1.813683,,,,,,,,,,,13.319266,21.717077,-3.476357,,,,,33.333333,38.888889,,,,0.009501,0.594748
sh600002,ÆëÂ³ÍËÊÐ,2002-10-10,,,,4.200000,4.270000,4.170000,4.210000,4.465600,,-0.002370,598163.000000,2518548.000000,0.001709,1473500000.000000,8209500000.000000,0.000000,0.000000,-30.130184,1.318785,7.301537,1.818001,,,,,,,,,,,16.031530,25.915983,-3.737374,,,,,33.333333,41.666667,,,,0.023697,0.961850
sh600002,ÆëÂ³ÍËÊÐ,2002-10-09,,,,4.420000,4.420000,4.210000,4.220000,4.476208,,-0.045249,927100.000000,3991944.000000,0.002649,1477000000.000000,8229000000.000000,0.000000,0.000000,-30.201762,1.321918,7.318882,1.822319,,,,,,,,,,,19.285391,30.858209,-3.860245,,,,,33.333333,44.444444,,,,0.047511,1.575097
sh600002,ÆëÂ³ÍËÊÐ,2002-10-08,,,,4.430000,4.470000,4.400000,4.420000,4.688352,,-0.015590,371510.000000,1644230.000000,0.001061,1547000000.000000,8619000000.000000,0.000000,0.000000,-31.633130,1.384568,7.665750,1.908686,,,,,,,,,,,27.646035,36.644618,9.648869,,,,,41.666667,47.222222,,,,0.015590,0.773314
sh600002,ÆëÂ³ÍËÊÐ,2002-09-27,,,,4.440000,4.490000,4.400000,4.490000,4.762601,,0.011261,697510.000000,3094898.000000,0.001993,1571500000.000000,8755500000.000000,0.000000,0.000000,-32.134100,1.406495,7.787151,1.938913,,,,,,,,,,,36.469052,41.143909,27.119339,,,,,50.000000,48.611111,,,,0.020270,1.513395
sh600002,ÆëÂ³ÍËÊÐ,2002-09-26,,,,4.470000,4.470000,4.430000,4.440000,4.709566,,-0.006711,515158.000000,2287450.000000,0.001472,1554000000.000000,8658000000.000000,0.000000,0.000000,-31.776268,1.390833,7.700437,1.917322,,,,,,,,,,,32.203579,43.481338,9.648061,,,,,41.666667,48.611111,,,,0.008949,1.184394
sh600002,ÆëÂ³ÍËÊÐ,2002-09-25,,,,4.450000,4.500000,4.430000,4.470000,4.741386,,0.004494,431715.000000,1927228.000000,0.001233,1564500000.000000,8716500000.000000,0.000000,0.000000,-31.990959,1.400230,7.752464,1.930276,,,,,,,,,,,40.410631,49.120217,22.991459,,,,,50.000000,48.611111,,,,0.015730,0.867623
sh600002,ÆëÂ³ÍËÊÐ,2002-09-24,,,,4.450000,4.500000,4.430000,4.450000,4.720173,,-0.006696,386171.000000,1719813.000000,0.001103,1557500000.000000,8677500000.000000,0.000000,0.000000,-31.847835,1.393966,7.717780,1.921640,,,,,,,,,,,44.826473,53.475010,27.529399,,,,,50.000000,45.833333,,,,0.015625,0.696722
sh600002,ÆëÂ³ÍËÊÐ,2002-09-23,,,,4.490000,4.550000,4.470000,4.480000,4.751992,,-0.013216,273900.000000,1231439.000000,0.000783,1568000000.000000,8736000000.000000,0.000000,0.000000,-32.062526,1.403363,7.769807,1.934595,,,,,,,,,,,56.713394,57.799279,54.541624,ËÀ²æ,,,,50.000000,43.055556,,,,0.017621,0.457000
sh600002,ÆëÂ³ÍËÊÐ,2002-09-20,,,,4.560000,4.590000,4.510000,4.540000,4.815636,,-0.006565,567830.000000,2578525.000000,0.001622,1589000000.000000,8853000000.000000,0.000000,0.000000,-32.491939,1.422158,7.873868,1.960505,,,,,,,,,,,66.649038,58.342222,83.262671,,,,,50.000000,40.277778,,,,0.017505,0.872010
sh600002,ÆëÂ³ÍËÊÐ,2002-09-19,,,,4.510000,4.600000,4.460000,4.570000,4.847459,,0.013304,828301.000000,3751242.000000,0.002367,1599500000.000000,8911500000.000000,0.000000,0.000000,-32.706658,1.431556,7.925901,1.973460,,,,,,,,,,,65.763031,54.188813,88.911466,,,,,50.000000,37.500000,,,,0.031042,1.275413
sh600002,ÆëÂ³ÍËÊÐ,2002-09-18,,,,4.480000,4.540000,4.480000,4.510000,4.783816,,0.006696,715139.000000,3228308.000000,0.002043,1578500000.000000,8794500000.000000,0.000000,0.000000,-32.277242,1.412761,7.821839,1.947550,,,,,,,,,,,56.539283,48.401704,72.814441,,,,,41.666667,33.333333,,,,0.013393,1.247607
sh600002,ÆëÂ³ÍËÊÐ,2002-09-17,,,,4.470000,4.520000,4.440000,4.480000,4.751996,,0.000000,611547.000000,2736123.000000,0.001747,1568000000.000000,8736000000.000000,0.000000,0.000000,-32.062551,1.403364,7.769813,1.934596,,,,,,,,,,,48.142258,44.332915,55.760945,,,,,33.333333,30.555556,,,,0.017857,1.015892
sh600002,ÆëÂ³ÍËÊÐ,2002-09-16,,,,4.530000,4.530000,4.410000,4.480000,4.751996,,-0.011038,533050.000000,2385605.000000,0.001523,1568000000.000000,8736000000.000000,0.000000,0.000000,-32.062551,1.403364,7.769813,1.934596,,,,,,,,,,,45.546721,42.428243,51.783676,,,,,33.333333,27.777778,,,,0.026490,0.763983
sh600002,ÆëÂ³ÍËÊÐ,2002-09-13,,,,4.500000,4.550000,4.500000,4.530000,4.805034,,0.004435,559151.000000,2535222.000000,0.001598,1585500000.000000,8833500000.000000,0.000000,0.000000,-32.420408,1.419027,7.856533,1.956188,,,,,,,,,,,46.097859,40.869004,56.555568,,,,,33.333333,25.000000,,,,0.011086,0.686791
sh600002,ÆëÂ³ÍËÊÐ,2002-09-12,,,,4.500000,4.530000,4.470000,4.510000,4.783818,,0.002222,447155.000000,2013301.000000,0.001278,1578500000.000000,8794500000.000000,0.000000,0.000000,-32.277258,1.412761,7.821843,1.947551,,,,,,,,,,,39.601334,38.254577,42.294846,½ð²æ,,,,33.333333,22.222222,,,,0.013333,0.544735
sh600002,ÆëÂ³ÍËÊÐ,2002-09-11,,,,4.520000,4.520000,4.460000,4.500000,4.773212,,-0.004425,859000.000000,3859099.000000,0.002454,1575000000.000000,8775000000.000000,0.000000,0.000000,-32.205697,1.409629,7.804502,1.943233,,,,,,,,,,,37.402000,37.581199,37.043603,,,,,25.000000,20.833333,,,,0.013274,0.848231
sh600002,ÆëÂ³ÍËÊÐ,2002-09-10,,,,4.490000,4.530000,4.460000,4.520000,4.794427,,0.008929,1090268.000000,4896839.000000,0.003115,1582000000.000000,8814000000.000000,0.000000,0.000000,-32.348840,1.415894,7.839190,1.951870,,,,,,,,,,,36.103001,37.670798,32.967405,,,,,25.000000,20.833333,,,,0.015625,0.969216
sh600002,ÆëÂ³ÍËÊÐ,2002-09-09,,,,4.420000,4.490000,4.420000,4.480000,4.751997,,0.015873,1115176.000000,4972959.000000,0.003186,1568000000.000000,8736000000.000000,0.000000,0.000000,-32.062554,1.403364,7.769813,1.934596,,,,,,,,,,,32.725929,38.454697,21.268394,,,,,16.666667,22.222222,,,,0.015873,1.081463
sh600002,ÆëÂ³ÍËÊÐ,2002-09-06,,,,4.400000,4.470000,4.400000,4.410000,4.677747,,0.000000,592738.000000,2625893.000000,0.001694,1543500000.000000,8599500000.000000,0.000000,0.000000,-31.561577,1.381436,7.648410,1.904368,,,,,,,,,,,34.803180,41.319081,21.771378,,,,,16.666667,25.000000,,,,0.015873,0.615545
